v_ego,a_ego,v_cruise_kph,long_state,brake,gas,model_x,model_y,model_v,model_prob,rec_aTarget,rec_hasLead,rec_lead_dRel,vision_l1_present,vision_l1_radar,vision_l1_trackId,vision_l1_dRel,vision_l1_yRel,vision_l1_vLead,vision_l1_aLeadK,vision_l1_modelProb,vision_l2_present,vision_l2_radar,vision_l2_dRel,vision_aTarget,vision_source,vision_fcw,vision_crash_cnt,vision_n_tracks,raw_l1_present,raw_l1_radar,raw_l1_trackId,raw_l1_dRel,raw_l1_yRel,raw_l1_vLead,raw_l1_aLeadK,raw_l1_modelProb,raw_l2_present,raw_l2_radar,raw_l2_dRel,raw_aTarget,raw_source,raw_fcw,raw_crash_cnt,raw_n_tracks,openpilot_l1_present,openpilot_l1_radar,openpilot_l1_trackId,openpilot_l1_dRel,openpilot_l1_yRel,openpilot_l1_vLead,openpilot_l1_aLeadK,openpilot_l1_modelProb,openpilot_l2_present,openpilot_l2_radar,openpilot_l2_dRel,openpilot_aTarget,openpilot_source,openpilot_fcw,openpilot_crash_cnt,openpilot_n_tracks,dt
30.8830,-0.5210,123.0000,pid,0,0,54.6880,-1.1380,30.2190,0.9990,-0.4750,1.0000,52.2300,1,0,-1,53.1670,1.1380,29.8250,-0.0450,0.9990,1,0,53.2300,-0.4210,1,0,0,0,1,1,5,45.3750,1.0160,30.0500,0.1510,0.9990,1,1,45.3750,-0.1665,1,0,0,1,1,1,5,45.3750,1.0160,29.8520,0.1500,0.9990,1,1,45.3750,-0.2056,1,0,0,1,-11.4934
30.8490,-0.5460,123.0000,pid,0,0,53.4060,-1.0910,29.9530,0.9990,-0.4760,1.0000,53.1670,1,0,-1,51.8860,1.0910,29.6010,-0.0570,0.9990,1,0,51.9490,-0.4208,1,0,0,0,1,1,5,43.6250,0.9530,30.1850,0.1550,0.9990,1,1,43.6250,-0.1664,1,0,0,1,1,1,5,43.6250,0.9530,29.9860,0.1540,0.9990,1,1,43.6250,-0.2056,1,0,0,1,-11.4396
30.8340,-0.4860,123.0000,pid,0,0,52.7810,-1.0880,30.0160,0.9990,-0.4750,1.0000,53.1670,1,0,-1,51.2610,1.0880,29.7430,-0.0330,0.9990,1,0,51.3550,-0.4151,1,0,0,0,1,1,5,43.6250,0.9530,30.3700,0.2080,0.9990,1,1,43.6250,-0.1633,1,0,0,1,1,1,5,43.6250,0.9530,30.1710,0.2070,0.9990,1,1,43.6250,-0.2024,1,0,0,1,-11.3933
30.7980,-0.5330,123.0000,pid,0,0,53.5000,-1.1100,30.1090,0.9990,-0.4750,1.0000,51.2610,1,0,-1,51.9800,1.1100,29.6870,-0.0440,0.9990,1,0,52.0110,-0.4114,1,0,0,0,1,1,5,47.0000,1.0160,30.2040,0.2010,0.9990,1,1,47.0000,-0.1607,1,0,0,1,1,1,5,47.0000,1.0160,30.0050,0.2000,0.9990,1,1,47.0000,-0.1999,1,0,0,1,-11.3392
30.7750,-0.5550,123.0000,pid,0,0,52.7500,-1.0860,29.0780,0.9980,-0.4750,1.0000,51.2610,1,0,-1,51.2300,1.0860,28.5950,-0.0870,0.9990,1,0,51.3240,-0.4227,1,0,0,0,1,1,5,47.0000,1.0160,30.1800,0.1860,0.9990,1,1,47.0000,-0.1587,1,0,0,1,1,1,5,47.0000,1.0160,29.9820,0.1840,0.9990,1,1,47.0000,-0.1978,1,0,0,1,-11.2932
30.7430,-0.5470,123.0000,pid,0,0,51.8440,-1.0360,30.0620,0.9990,-0.4750,1.0000,51.2300,1,0,-1,50.3240,1.0360,29.7170,-0.0320,0.9990,1,0,50.3860,-0.4114,1,0,0,0,1,1,5,48.5620,1.0470,30.3320,0.2140,0.9990,1,1,48.5620,-0.1527,1,0,0,1,1,1,5,48.5620,1.0470,30.1320,0.2120,0.9990,1,1,48.5620,-0.1919,1,0,0,1,-11.2398
30.7200,-0.5540,123.0000,pid,0,0,52.6250,-1.0210,29.8910,0.9990,-0.4780,1.0000,50.3240,1,0,-1,51.1050,1.0210,29.5780,-0.0440,0.9990,1,0,51.1670,-0.4107,1,0,0,0,1,1,5,46.5000,1.0620,30.1950,0.1950,0.9990,1,1,46.5000,-0.1529,1,0,0,1,1,1,5,46.5000,1.0620,29.9960,0.1930,0.9990,1,1,46.5000,-0.1921,1,0,0,1,-11.1915
30.6920,-0.5610,123.0000,pid,0,0,53.1250,-1.0260,30.4840,0.9990,-0.4760,1.0000,51.1050,1,0,-1,51.6050,1.0260,30.0690,-0.0360,0.9990,1,0,51.6670,-0.3973,1,0,0,0,1,1,5,47.6250,1.0940,30.1980,0.1770,0.9990,1,1,47.6250,-0.1496,1,0,0,1,1,1,5,47.6250,1.0940,29.9990,0.1760,0.9990,1,1,47.6250,-0.1888,1,0,0,1,-11.1402
30.6720,-0.4960,123.0000,pid,0,0,53.0620,-1.0880,30.3750,0.9990,-0.4750,1.0000,51.1050,1,0,-1,51.5420,1.0880,29.9590,-0.0210,0.9990,1,0,51.6050,-0.3904,1,0,0,0,1,1,5,47.5620,1.1250,30.3440,0.2020,0.9990,1,1,47.5620,-0.1456,1,0,0,1,1,1,5,47.5620,1.1250,30.1450,0.2010,0.9990,1,1,47.5620,-0.1849,1,0,0,1,-11.0931
30.6430,-0.4810,123.0000,pid,0,0,52.4060,-1.0090,29.6090,0.9990,-0.4710,1.0000,51.5420,1,0,-1,50.8860,1.0090,29.3340,-0.0640,0.9990,1,0,50.9490,-0.3906,1,0,0,0,1,1,5,47.5620,1.1410,30.6460,0.3060,0.9990,1,1,47.5620,-0.1365,1,0,0,1,1,1,5,47.5620,1.1410,30.4450,0.3030,0.9990,1,1,47.5620,-0.1758,1,0,0,1,-11.0391
30.6230,-0.4950,123.0000,pid,0,0,53.0310,-1.0120,29.1410,0.9990,-0.4690,1.0000,51.5420,1,0,-1,51.5110,1.0120,28.9570,-0.0700,0.9990,1,0,51.6050,-0.3919,1,0,0,0,1,1,5,49.0620,1.1250,30.6420,0.3850,0.9990,1,1,49.0620,-0.1272,1,0,0,1,1,1,5,49.0620,1.1250,30.4410,0.3820,0.9990,1,1,49.0620,-0.1665,1,0,0,1,-10.9929
30.5880,-0.5080,123.0000,pid,0,0,52.9690,-1.0470,29.4060,0.9990,-0.4690,1.0000,51.5110,1,0,-1,51.4490,1.0470,29.1690,-0.0460,0.9990,1,0,51.5110,-0.3889,1,0,0,0,1,1,5,50.8120,1.1410,30.6550,0.4470,0.9990,1,1,50.8120,-0.1151,1,0,0,1,1,1,5,50.8120,1.1410,30.4530,0.4440,0.9990,1,1,50.8120,-0.1545,1,0,0,1,-10.9204
30.5680,-0.4740,123.0000,pid,0,0,53.6250,-1.0320,29.9220,0.9990,-0.4700,1.0000,51.4490,1,0,-1,52.1050,1.0320,29.6460,-0.0400,0.9990,1,0,52.1360,-0.3799,1,0,0,0,1,1,5,50.8120,1.1410,30.8130,0.5370,0.9990,1,1,50.8120,-0.1004,1,0,0,1,1,1,5,50.8120,1.1410,30.6100,0.5330,0.9990,1,1,50.8120,-0.1399,1,0,0,1,-10.8708
30.5440,-0.4750,123.0000,pid,0,0,52.5000,-0.9970,30.0160,0.9990,-0.4680,1.0000,52.1050,1,0,-1,50.9800,0.9970,29.7150,-0.0600,0.9990,1,0,51.0110,-0.3737,1,0,0,0,1,1,5,50.8120,1.1410,30.7880,0.5950,0.9990,1,1,50.8120,-0.0857,1,0,0,1,1,1,5,50.8120,1.1410,30.5850,0.5910,0.9990,1,1,50.8120,-0.1253,1,0,0,1,-10.8215
30.5170,-0.4970,123.0000,pid,0,0,52.7190,-0.9920,29.7660,0.9990,-0.4650,1.0000,50.9800,1,0,-1,51.1990,0.9920,29.6080,-0.0540,0.9990,1,0,51.2300,-0.3674,1,0,0,0,1,1,5,60.2500,1.2500,30.6420,0.5930,0.9990,1,1,60.2500,-0.0626,1,0,0,1,1,1,5,60.2500,1.2500,30.4410,0.5890,0.9990,1,1,60.2500,-0.1023,1,0,0,1,-10.7720
30.4970,-0.4970,123.0000,pid,0,0,53.4060,-0.9800,29.4220,0.9990,-0.4620,1.0000,51.1990,1,0,-1,51.8860,0.9800,29.0760,-0.0760,0.9990,1,0,51.9170,-0.3682,1,0,0,0,1,1,5,60.2500,1.2500,30.6420,0.5820,0.9990,1,1,60.2500,-0.0424,1,0,0,1,1,1,5,60.2500,1.2500,30.4400,0.5780,0.9990,1,1,60.2500,-0.0821,1,0,0,1,-10.7393
30.4740,-0.5240,123.0000,pid,0,0,53.3120,-0.9690,28.9220,0.9990,-0.4600,1.0000,51.1990,1,0,-1,51.7920,0.9690,28.5520,-0.1020,0.9990,1,0,51.8550,-0.3734,1,0,0,0,1,1,5,54.6250,1.1880,30.5100,0.5280,0.9990,1,1,54.6250,-0.0282,1,0,0,1,1,1,5,54.6250,1.1880,30.3100,0.5240,0.9990,1,1,54.6250,-0.0680,1,0,0,1,-10.6928
30.4430,-0.4920,123.0000,pid,0,0,53.8750,-0.9390,28.9060,0.9990,-0.4600,1.0000,51.7920,1,0,-1,52.3550,0.9390,28.5990,-0.0970,0.9990,1,0,52.4170,-0.3753,1,0,0,0,1,1,5,53.1880,1.1720,30.4980,0.4720,0.9990,1,1,53.1880,-0.0145,1,0,0,1,1,1,5,53.1880,1.1720,30.2980,0.4690,0.9990,1,1,53.1880,-0.0544,1,0,0,1,-10.6210
30.4180,-0.5040,123.0000,pid,0,0,53.8440,-0.9300,28.9690,0.9990,-0.4610,1.0000,52.3550,1,0,-1,52.3240,0.9300,28.6930,-0.0820,0.9990,1,0,52.3860,-0.3770,1,0,0,0,1,1,5,58.7500,1.2030,30.5150,0.4250,0.9990,1,1,58.7500,0.0053,1,0,0,1,1,1,5,58.7500,1.2030,30.3150,0.4220,0.9990,1,1,58.7500,-0.0346,1,0,0,1,-10.5713
30.3930,-0.5410,123.0000,pid,0,0,52.8440,-0.9060,29.5310,0.9990,-0.4620,1.0000,52.3240,1,0,-1,51.3240,0.9060,29.2310,-0.0820,0.9990,1,0,51.3550,-0.3725,1,0,0,0,1,1,5,58.7500,1.2030,30.4900,0.3730,0.9990,1,1,58.7500,0.0219,1,0,0,1,1,1,5,58.7500,1.2030,30.2890,0.3710,0.9990,1,1,58.7500,-0.0180,1,0,0,1,-10.5383
30.3710,-0.5460,123.0000,pid,0,0,53.3750,-0.9410,29.9690,0.9990,-0.4610,1.0000,52.3240,1,0,-1,51.8550,0.9410,29.6840,-0.0350,0.9990,1,0,51.8550,-0.3631,1,0,0,0,1,1,5,62.0620,1.2660,30.4930,0.3270,0.9990,1,1,62.0620,0.0429,1,0,0,1,1,1,5,62.0620,1.2660,30.2930,0.3250,0.9990,1,1,62.0620,0.0030,1,0,0,1,-10.4928
30.3360,-0.5290,123.0000,pid,0,0,54.4380,-0.9850,30.1090,0.9980,-0.4590,1.0000,51.8550,1,0,-1,52.9170,0.9850,29.8090,-0.0350,0.9990,1,0,52.9170,-0.3532,1,0,0,0,1,1,5,58.7500,1.2810,30.3530,0.2440,0.9990,1,1,58.7500,0.0556,1,0,0,1,1,1,5,58.7500,1.2810,30.1530,0.2430,0.9990,1,1,58.7500,0.0157,1,0,0,1,-10.4216
30.3180,-0.4990,123.0000,pid,0,0,53.3440,-0.9430,30.2500,0.9980,-0.4540,1.0000,52.9170,1,0,-1,51.8240,0.9430,29.8180,-0.0660,0.9990,1,0,51.8240,-0.3451,1,0,0,0,1,1,5,58.7500,1.2810,30.3450,0.1710,0.9990,1,1,58.7500,0.0706,1,0,0,1,1,1,5,58.7500,1.2810,30.1460,0.1700,0.9990,1,1,58.7500,0.0307,1,0,0,1,-10.3889
30.2950,-0.5270,123.0000,pid,0,0,54.5000,-0.9740,30.3590,0.9980,-0.4500,1.0000,52.9170,1,0,-1,52.9800,0.9740,29.8670,-0.0510,0.9990,1,0,53.0110,-0.3338,1,0,0,0,1,1,5,58.7500,1.2810,30.3230,0.1030,0.9990,1,1,58.7500,0.0829,1,0,0,1,1,1,5,58.7500,1.2810,30.1230,0.1020,0.9990,1,1,58.7500,0.0431,1,0,0,1,-10.3430
30.2630,-0.5330,123.0000,pid,0,0,54.0620,-1.0020,29.3120,0.9990,-0.4460,1.0000,52.9800,1,0,-1,52.5420,1.0020,28.9200,-0.0700,0.9990,1,0,52.6050,-0.3375,1,0,0,0,1,1,5,53.2500,1.1250,30.1770,0.0040,0.9990,1,1,53.2500,0.0871,1,0,0,1,1,1,5,53.2500,1.1250,29.9780,0.0040,0.9990,1,1,53.2500,0.0474,1,0,0,1,-10.2889
30.2430,-0.4690,123.0000,pid,0,0,53.8120,-0.9800,29.8590,0.9980,-0.4420,1.0000,52.5420,1,0,-1,52.2920,0.9800,29.3900,-0.0910,0.9980,1,0,52.2920,-0.3282,1,0,0,0,1,1,5,52.3750,1.0470,29.8930,-0.1580,0.9980,1,1,52.3750,0.0874,1,0,0,1,1,1,5,52.3750,1.0470,29.6970,-0.1570,0.9980,1,1,52.3750,0.0478,1,0,0,1,-10.2396
30.2170,-0.5300,123.0000,pid,0,0,54.4060,-0.9660,30.3120,0.9980,-0.4410,1.0000,52.5420,1,0,-1,52.8860,0.9660,29.9120,-0.0640,0.9980,1,0,52.8860,-0.3152,1,0,0,0,1,1,5,51.0000,1.0620,30.0620,-0.2390,0.9980,1,1,51.0000,0.0885,1,0,0,1,1,1,5,51.0000,1.0620,29.8640,-0.2380,0.9980,1,1,51.0000,0.0489,1,0,0,1,-10.1925
30.1870,-0.5250,123.0000,pid,0,0,53.5940,-0.9920,29.7340,0.9990,-0.4370,1.0000,52.8860,1,0,-1,52.0740,0.9920,29.3600,-0.0580,0.9990,1,0,52.1050,-0.3117,1,0,0,0,1,1,5,52.0620,1.0940,30.3450,-0.2220,0.9990,1,1,52.0620,0.0931,1,0,0,1,1,1,5,52.0620,1.0940,30.1460,-0.2200,0.9990,1,1,52.0620,0.0536,1,0,0,1,-10.1389
30.1700,-0.4910,123.0000,pid,0,0,55.3750,-0.9900,30.2190,0.9980,-0.4310,1.0000,52.8860,1,0,-1,53.8550,0.9900,29.7890,-0.0630,0.9990,1,0,53.8240,-0.2959,1,0,0,0,1,1,5,52.0620,1.0940,30.3280,-0.2090,0.9990,1,1,52.0620,0.0946,1,0,0,1,1,1,5,52.0620,1.0940,30.1280,-0.2070,0.9990,1,1,52.0620,0.0552,1,0,0,1,-10.0933
30.1380,-0.5180,123.0000,pid,0,0,54.1880,-0.9530,29.8750,0.9980,-0.4270,1.0000,53.8550,1,0,-1,52.6670,0.9530,29.3950,-0.0820,0.9990,1,0,52.6990,-0.2922,1,0,0,0,1,1,5,53.5620,1.1250,30.3350,-0.1930,0.9990,1,1,53.5620,0.0976,1,0,0,1,1,1,5,53.5620,1.1250,30.1350,-0.1920,0.9990,1,1,53.5620,0.0583,1,0,0,1,-10.0398
30.1230,-0.4680,123.0000,pid,0,0,54.8120,-0.9850,29.3120,0.9980,-0.4210,1.0000,53.8550,1,0,-1,53.2920,0.9850,28.8920,-0.0760,0.9990,1,0,53.3240,-0.2890,1,0,0,0,1,1,5,52.7500,1.1880,30.3280,-0.1800,0.9990,1,1,52.7500,0.0978,1,0,0,1,1,1,5,52.7500,1.1880,30.1290,-0.1790,0.9990,1,1,52.7500,0.0585,1,0,0,1,-9.9926
30.0810,-0.4980,123.0000,pid,0,0,54.8440,-1.0030,29.7190,0.9980,-0.4170,1.0000,53.2920,1,0,-1,53.3240,1.0030,29.1250,-0.0830,0.9980,1,0,53.3240,-0.2823,1,0,0,0,1,1,5,57.1250,1.1880,30.4700,-0.1260,0.9980,1,1,57.1250,0.1049,1,0,0,1,1,1,5,57.1250,1.1880,30.2690,-0.1250,0.9980,1,1,57.1250,0.0657,1,0,0,1,-9.9184
30.0560,-0.4900,123.0000,pid,0,0,55.0620,-0.9580,29.6410,0.9980,-0.4140,1.0000,53.3240,1,0,-1,53.5420,0.9580,29.1160,-0.0960,0.9980,1,0,53.5110,-0.2771,1,0,0,0,1,1,5,57.1250,1.1880,30.3370,-0.1180,0.9980,1,1,57.1250,0.1062,1,0,0,1,1,1,5,57.1250,1.1880,30.1370,-0.1170,0.9980,1,1,57.1250,0.0671,1,0,0,1,-9.8693
30.0350,-0.5030,123.0000,pid,0,0,54.0620,-0.9440,29.3440,0.9980,-0.4090,1.0000,53.5420,1,0,-1,52.5420,0.9440,28.8550,-0.0910,0.9980,1,0,52.5420,-0.2758,1,0,0,0,1,1,5,53.9380,1.1560,30.4850,-0.0680,0.9980,1,1,53.9380,0.1088,1,0,0,1,1,1,5,53.9380,1.1560,30.2850,-0.0670,0.9980,1,1,53.9380,0.0697,1,0,0,1,-9.8202
30.0150,-0.4620,123.0000,pid,0,0,54.1560,-0.9450,29.3910,0.9980,-0.4050,1.0000,52.5420,1,0,-1,52.6360,0.9450,28.9760,-0.0830,0.9980,1,0,52.6050,-0.2711,1,0,0,0,1,1,5,53.1250,1.1560,30.9510,0.1080,0.9980,1,1,53.1250,0.1182,1,0,0,1,1,1,5,53.1250,1.1560,30.7480,0.1070,0.9980,1,1,53.1250,0.0790,1,0,0,1,-9.7716
29.9910,-0.5100,123.0000,pid,0,0,54.5620,-0.9150,29.2190,0.9980,-0.4020,1.0000,52.6360,1,0,-1,53.0420,0.9150,28.8550,-0.0780,0.9980,1,0,53.0110,-0.2693,1,0,0,0,1,1,5,53.1250,1.1560,30.9270,0.2420,0.9980,1,1,53.1250,0.1255,1,0,0,1,1,1,5,53.1250,1.1560,30.7230,0.2400,0.9980,1,1,53.1250,0.0864,1,0,0,1,-9.7391
29.9800,-0.4280,123.0000,pid,0,0,54.6880,-0.9630,28.5310,0.9980,-0.3980,1.0000,52.6360,1,0,-1,53.1670,0.9630,28.1380,-0.1080,0.9980,1,0,53.1990,-0.2768,1,0,0,0,1,1,5,49.1880,1.1410,30.9470,0.3540,0.9980,1,1,49.1880,0.1314,1,0,0,1,1,1,5,49.1880,1.1410,30.7430,0.3510,0.9980,1,1,49.1880,0.0921,1,0,0,1,-9.6925
29.9500,-0.4420,123.0000,pid,0,0,55.1560,-0.9810,29.6090,0.9980,-0.3950,1.0000,53.1670,1,0,-1,53.6360,0.9810,29.2050,-0.0560,0.9980,1,0,53.6360,-0.2646,1,0,0,0,1,1,5,49.1880,1.1410,31.1140,0.4880,0.9980,1,1,49.1880,0.1420,1,0,0,1,1,1,5,49.1880,1.1410,30.9100,0.4840,0.9980,1,1,49.1880,0.1027,1,0,0,1,-9.6397
29.9120,-0.6190,123.0000,pid,0,0,55.0310,-0.9880,28.9220,0.9980,-0.3940,1.0000,53.1670,1,0,-1,53.5110,0.9880,28.5730,-0.0680,0.9980,1,0,53.5110,-0.2704,1,0,0,0,1,1,5,51.0000,1.1560,30.6480,0.4570,0.9980,1,1,51.0000,0.1457,1,0,0,1,1,1,5,51.0000,1.1560,30.4460,0.4540,0.9980,1,1,51.0000,0.1064,1,0,0,1,-9.5930
29.8900,-0.5170,123.0000,pid,0,0,54.6560,-0.9730,29.2970,0.9980,-0.3890,1.0000,53.5110,1,0,-1,53.1360,0.9730,28.8520,-0.0860,0.9980,1,0,53.1050,-0.2657,1,0,0,0,1,1,5,51.0000,1.1560,30.8040,0.4690,0.9980,1,1,51.0000,0.1554,1,0,0,1,1,1,5,51.0000,1.1560,30.6020,0.4660,0.9980,1,1,51.0000,0.1161,1,0,0,1,-9.5385
29.8760,-0.4650,123.0000,pid,0,0,53.9380,-0.9840,28.6720,0.9980,-0.3870,1.0000,53.5110,1,0,-1,52.4170,0.9840,28.2490,-0.1030,0.9980,1,0,52.4490,-0.2753,1,0,0,0,1,1,5,51.0000,1.1560,30.7890,0.4690,0.9980,1,1,51.0000,0.1629,1,0,0,1,1,1,5,51.0000,1.1560,30.5870,0.4660,0.9980,1,1,51.0000,0.1235,1,0,0,1,-9.4950
29.8490,-0.4160,123.0000,pid,0,0,56.0310,-1.0320,27.9220,0.9980,-0.3860,1.0000,52.4170,1,0,-1,54.5110,1.0320,27.6610,-0.0990,0.9980,1,0,54.5110,-0.2845,1,0,0,0,1,1,5,51.8750,1.1880,30.7880,0.4620,0.9980,1,1,51.8750,0.1726,1,0,0,1,1,1,5,51.8750,1.1880,30.5850,0.4580,0.9980,1,1,51.8750,0.1331,1,0,0,1,-9.4211
29.8320,-0.4210,123.0000,pid,0,0,54.3750,-0.9440,29.2660,0.9980,-0.3860,1.0000,54.5110,1,0,-1,52.8550,0.9440,28.8560,-0.0750,0.9980,1,0,52.8550,-0.2792,1,0,0,0,1,1,5,51.8750,1.1880,30.7710,0.4440,0.9980,1,1,51.8750,0.1813,1,0,0,1,1,1,5,51.8750,1.1880,30.5680,0.4410,0.9980,1,1,51.8750,0.1418,1,0,0,1,-9.3888
29.8110,-0.4500,123.0000,pid,0,0,53.5940,-0.9230,28.9840,0.9980,-0.3870,1.0000,54.5110,1,0,-1,52.0740,0.9230,28.5730,-0.0770,0.9980,1,0,52.0740,-0.2851,1,0,0,0,1,1,5,53.5000,1.1880,30.7720,0.4240,0.9980,1,1,53.5000,0.1922,1,0,0,1,1,1,5,53.5000,1.1880,30.5700,0.4210,0.9980,1,1,53.5000,0.1526,1,0,0,1,-9.3422
29.7850,-0.4780,123.0000,pid,0,0,54.5000,-0.9850,28.9840,0.9980,-0.3840,1.0000,52.8550,1,0,-1,52.9800,0.9850,28.6600,-0.0540,0.9980,1,0,52.9800,-0.2837,1,0,0,0,1,1,5,51.0000,1.2030,30.6330,0.3610,0.9980,1,1,51.0000,0.1971,1,0,0,1,1,1,5,51.0000,1.2030,30.4310,0.3590,0.9980,1,1,51.0000,0.1575,1,0,0,1,-9.2925
29.7600,-0.4720,123.0000,pid,0,0,55.0940,-0.9730,29.5000,0.9970,-0.3830,1.0000,52.9800,1,0,-1,53.5740,0.9730,29.0560,-0.0710,0.9980,1,0,53.5420,-0.2797,1,0,0,0,1,1,5,51.0000,1.2030,30.6480,0.3100,0.9980,1,1,51.0000,0.2044,1,0,0,1,1,1,5,51.0000,1.2030,30.4470,0.3080,0.9980,1,1,51.0000,0.1648,1,0,0,1,-9.2389
