trackId,dRel,yRel,vRel,slot,age,v_ground,v_range,dt
13,76.3125,-0.0156,-4.5306,0,107,29.9250,-2.9877,-1.3533
13,77.8750,-0.0312,-4.2389,0,108,30.2250,-3.8117,-1.2934
13,76.9375,-0.0312,-4.2278,0,109,30.2250,-3.8093,-1.2330
13,76.8125,-0.0312,-4.4028,0,110,30.0750,-2.9127,-1.1733
13,77.0000,-0.0156,-4.4000,0,111,30.0750,0.7927,-1.1124
13,73.5625,-0.0312,-4.4222,0,112,30.0750,2.3891,-1.0525
13,75.6875,-0.0312,-4.7139,0,113,29.7750,2.3661,-0.9928
13,77.0000,-0.0156,-4.7361,0,114,29.7750,2.5792,-0.9328
13,77.8125,-0.0156,-5.1972,0,115,29.3250,0.7010,-0.8731
13,78.4375,-0.0156,-5.2167,0,116,29.3250,-0.2427,-0.8132
13,78.9375,-0.0156,-5.3333,0,117,29.1750,-0.3658,-0.7524
13,79.1875,-0.0156,-5.5000,0,118,29.0250,-0.4595,-0.6931
13,79.3125,-0.0156,-5.6639,0,119,28.8750,-0.8233,-0.6332
13,79.4375,-0.0156,-5.8000,0,120,28.7250,-1.1080,-0.5732
13,79.3125,-0.0312,-5.9583,0,121,28.5750,-1.3414,-0.5125
13,79.0000,-0.0312,-6.4111,0,122,28.1250,-1.7467,-0.4530
13,78.8125,-0.0312,-6.7056,0,123,27.8250,-2.0835,-0.3934
13,75.1250,-0.0469,-6.2694,0,124,28.2750,-2.1645,-0.3328
13,73.5000,-0.0625,-6.4028,0,125,28.1250,-4.2358,-0.2732
13,76.3750,-0.2031,-6.7000,0,126,27.8250,-3.9322,-0.2125
13,78.1875,-0.2656,-7.3000,0,126,27.2250,-3.9518,-0.1527
13,79.3750,-0.2969,-7.7528,0,126,26.7750,-3.8726,-0.0932
13,79.3750,-0.2969,-7.7694,0,126,26.7750,-2.5310,-0.0429
13,79.6250,-0.2969,-8.6583,0,126,25.8750,-1.7992,0.0275
13,79.3125,-0.2969,-8.6500,0,126,25.8750,-0.2743,0.0868
13,75.4375,-0.1562,-9.0361,0,126,25.4250,0.0305,0.1475
13,73.5000,-0.0938,-9.1528,0,126,25.2750,-0.2743,0.2177
13,72.7500,-0.0625,-9.7444,0,126,24.6750,-0.5183,0.2673
13,72.7500,-0.0625,-10.2583,0,126,24.0750,-1.3722,0.3267
13,74.2500,-0.0312,-10.1056,0,126,24.2250,-3.5977,0.3867
13,74.2500,-0.0312,-10.5139,0,126,23.7750,-3.7501,0.4374
13,72.5000,-0.0469,-10.4694,0,126,23.7750,-3.7513,0.5175
13,72.0625,-0.0469,-10.4306,0,126,23.7750,-3.5984,0.5671
13,67.3750,-0.0625,-9.6500,0,126,24.5250,-5.2421,0.6268
13,71.8750,-0.0625,-9.1861,0,126,24.9750,-4.0545,0.6968
13,74.1875,-0.0625,-8.9722,0,126,25.1250,-4.6636,0.7576
13,68.1250,-0.0781,-8.8028,0,126,25.2750,-4.7266,0.8174
13,68.1250,-0.0781,-9.2167,0,126,24.8250,-5.7174,0.8669
13,68.8750,-0.0625,-9.0194,0,126,24.9750,-6.4028,0.9373
13,71.6250,-0.0625,-8.5389,0,126,25.4250,,0.9970
13,73.3125,-0.0625,-8.3528,0,126,25.5750,,1.0568
13,76.4375,-0.0625,-8.1944,0,126,25.7250,,1.1177
13,77.8750,-0.0625,-8.0083,0,126,25.8750,,1.1775
13,78.4375,-0.0781,-7.8389,0,126,26.0250,,1.2376
13,78.5625,-0.0781,-7.9556,0,126,25.8750,,1.2974
13,76.3750,-0.0781,-8.5139,0,126,25.2750,,1.3566
13,68.5625,-0.0938,-8.3250,0,126,25.4250,,1.4167
13,71.9375,-0.0781,-8.3028,0,126,25.4250,,1.4768
13,67.6875,-0.2500,-8.3028,0,126,25.4250,,1.5368
13,71.6250,-0.3594,-7.9694,0,126,25.7250,,1.5964
13,74.1250,-0.4062,-7.7972,0,126,25.8750,,1.6573
13,68.0625,-0.3906,-7.6111,0,126,26.0250,,1.7174
13,66.6875,-0.3906,-7.4528,0,126,26.1750,,1.7773
13,66.8125,-0.2344,-6.8389,0,126,26.7750,,1.8371
13,66.2500,-0.1562,-6.9694,0,126,26.6250,,1.8970
13,66.0000,-0.1094,-6.9361,0,126,26.6250,,1.9567
