v_ego,a_ego,v_cruise_kph,long_state,brake,gas,model_x,model_y,model_v,model_prob,rec_aTarget,rec_hasLead,rec_lead_dRel,vision_l1_present,vision_l1_radar,vision_l1_trackId,vision_l1_dRel,vision_l1_yRel,vision_l1_vLead,vision_l1_aLeadK,vision_l1_modelProb,vision_l2_present,vision_l2_radar,vision_l2_dRel,vision_aTarget,vision_source,vision_fcw,vision_crash_cnt,vision_n_tracks,raw_l1_present,raw_l1_radar,raw_l1_trackId,raw_l1_dRel,raw_l1_yRel,raw_l1_vLead,raw_l1_aLeadK,raw_l1_modelProb,raw_l2_present,raw_l2_radar,raw_l2_dRel,raw_aTarget,raw_source,raw_fcw,raw_crash_cnt,raw_n_tracks,openpilot_l1_present,openpilot_l1_radar,openpilot_l1_trackId,openpilot_l1_dRel,openpilot_l1_yRel,openpilot_l1_vLead,openpilot_l1_aLeadK,openpilot_l1_modelProb,openpilot_l2_present,openpilot_l2_radar,openpilot_l2_dRel,openpilot_aTarget,openpilot_source,openpilot_fcw,openpilot_crash_cnt,openpilot_n_tracks,dt
21.0870,0.7410,77.0000,off,0,1,67.6250,-0.7390,20.4690,0.9970,-0.0060,1.0000,67.7300,1,0,-1,66.1050,0.7390,20.7580,0.0590,0.9970,1,0,66.1050,0.6960,0,0,0,0,1,1,1,68.8120,0.5470,21.0310,0.3100,0.9970,1,1,68.8120,0.6960,0,0,0,2,1,1,1,68.8120,0.5470,20.8920,0.3080,0.9970,1,1,68.8120,0.6960,0,0,0,1,-11.5010
21.1280,0.7900,77.0000,off,0,1,70.2500,-0.7490,20.6560,0.9970,-0.0050,1.0000,66.1680,1,0,-1,68.7300,0.7490,21.0060,0.0540,0.9970,1,0,68.6680,0.7450,0,0,0,0,1,1,1,68.8120,0.5470,21.0720,0.3460,0.9970,1,1,68.8120,0.7450,0,0,0,2,1,1,1,68.8120,0.5470,20.9340,0.3430,0.9970,1,1,68.8120,0.7450,0,0,0,1,-11.4537
21.1760,0.7870,77.0000,off,0,1,69.0620,-0.7400,21.0000,0.9970,-0.0060,1.0000,68.7300,1,0,-1,67.5430,0.7400,21.3790,0.0540,0.9970,1,0,67.4800,0.7419,0,0,0,0,1,1,1,62.8120,0.6090,20.7730,0.2840,0.9970,1,1,62.8120,0.7419,0,0,0,2,1,1,1,62.8120,0.6090,20.6370,0.2820,0.9970,1,1,62.8120,0.7419,0,0,0,1,-11.3988
21.1960,0.6920,77.0000,off,0,1,70.2500,-0.7770,21.3120,0.9960,-0.0060,1.0000,68.7300,1,0,-1,68.7300,0.7770,21.5040,0.0570,0.9970,1,0,68.7300,0.6467,0,0,0,0,1,1,1,61.8750,0.6090,20.9010,0.2660,0.9970,1,1,61.8750,0.6467,0,0,0,2,1,1,1,61.8750,0.6090,20.7640,0.2650,0.9970,1,1,61.8750,0.6467,0,0,0,1,-11.3527
21.2430,0.8030,77.0000,off,0,1,72.6250,-0.8440,21.3280,0.9960,-0.0050,1.0000,67.5430,1,0,-1,71.1050,0.8440,21.5490,0.0570,0.9960,1,0,71.1050,0.7580,0,0,0,0,1,1,1,61.8750,0.6090,20.9540,0.2630,0.9960,1,1,61.8750,0.7580,0,0,0,2,1,1,1,61.8750,0.6090,20.8170,0.2620,0.9960,1,1,61.8750,0.7580,0,0,0,1,-11.3017
21.2780,0.7630,77.0000,off,0,1,69.3750,-0.7480,21.5470,0.9960,-0.0070,1.0000,68.7300,1,0,-1,67.8550,0.7480,21.7270,0.0500,0.9960,1,0,67.7930,0.7177,0,0,0,0,1,1,1,68.6880,0.5470,21.2450,0.3400,0.9960,1,1,68.6880,0.7177,0,0,0,2,1,1,1,68.6880,0.5470,21.1050,0.3380,0.9960,1,1,68.6880,0.7177,0,0,0,1,-11.2508
21.3120,0.7300,77.0000,off,0,1,70.6880,-0.8190,20.6250,0.9960,-0.0060,1.0000,71.1050,1,0,-1,69.1680,0.8190,21.0650,0.0160,0.9960,1,0,69.1680,0.6849,0,0,0,0,1,1,1,63.4380,0.5940,21.3820,0.4370,0.9960,1,1,63.4380,0.6849,0,0,0,2,1,1,1,63.4380,0.5940,21.2410,0.4340,0.9960,1,1,63.4380,0.6849,0,0,0,1,-11.2029
21.3350,0.6350,77.0000,off,0,1,73.6250,-0.8470,21.5310,0.9950,-0.0060,1.0000,67.8550,1,0,-1,72.1050,0.8470,21.6740,0.0640,0.9960,1,0,72.1680,0.5897,0,0,0,0,1,1,1,63.4380,0.5940,21.4040,0.5160,0.9960,1,1,63.4380,0.5897,0,0,0,2,1,1,1,63.4380,0.5940,21.2640,0.5130,0.9960,1,1,63.4380,0.5897,0,0,0,1,-11.1532
21.3770,0.6340,77.0000,off,0,1,71.8750,-0.7890,21.4220,0.9960,-0.0050,1.0000,72.1050,1,0,-1,70.3550,0.7890,21.6440,0.0550,0.9960,1,0,70.3550,0.5894,0,0,0,0,1,1,1,61.3750,0.6090,21.6710,0.6490,0.9960,1,1,61.3750,0.5894,0,0,0,2,1,1,1,61.3750,0.6090,21.5290,0.6450,0.9960,1,1,61.3750,0.5894,0,0,0,1,-11.0813
21.4050,0.6130,77.0000,off,0,1,72.7500,-0.8450,20.7500,0.9960,-0.0060,1.0000,70.3550,1,0,-1,71.2300,0.8450,21.0570,0.0280,0.9960,1,0,71.2930,0.5681,0,0,0,0,1,1,1,61.3750,0.6090,21.6990,0.7570,0.9960,1,1,61.3750,0.5681,0,0,0,2,1,1,1,61.3750,0.6090,21.5560,0.7520,0.9960,1,1,61.3750,0.5681,0,0,0,1,-11.0330
21.4270,0.6430,77.0000,off,0,1,72.6880,-0.8650,20.9690,0.9960,-0.0050,1.0000,70.3550,1,0,-1,71.1680,0.8650,21.3160,0.0590,0.9960,1,0,71.2300,0.5986,0,0,0,0,1,1,1,61.0620,0.6250,21.5180,0.7820,0.9960,1,1,61.0620,0.5986,0,0,0,2,1,1,1,61.0620,0.6250,21.3770,0.7770,0.9960,1,1,61.0620,0.5986,0,0,0,1,-11.0016
21.4710,0.6180,77.0000,off,0,1,71.3120,-0.8430,20.2190,0.9970,-0.0060,1.0000,71.1680,1,0,-1,69.7930,0.8430,20.5730,0.0390,0.9970,1,0,69.8550,0.5729,0,0,0,0,1,1,1,61.0620,0.6250,21.3800,0.7520,0.9970,1,1,61.0620,0.5729,0,0,0,2,1,1,1,61.0620,0.6250,21.2390,0.7470,0.9970,1,1,61.0620,0.5729,0,0,0,1,-10.9327
21.4890,0.6110,77.0000,off,0,1,71.9380,-0.8970,20.1880,0.9970,-0.0080,1.0000,69.7930,1,0,-1,70.4180,0.8970,20.5030,0.0370,0.9970,1,0,70.5430,0.5663,0,0,0,0,1,1,1,63.5000,0.7660,21.3250,0.7010,0.9970,1,1,63.5000,0.5663,0,0,0,2,1,1,1,63.5000,0.7660,21.1840,0.6960,0.9970,1,1,63.5000,0.5663,0,0,0,1,-10.9001
21.5270,0.6670,77.0000,off,0,1,69.7500,-0.8420,20.3750,0.9970,-0.0100,1.0000,70.4180,1,0,-1,68.2300,0.8420,20.6720,0.0490,0.9970,1,0,68.2930,0.6229,0,0,0,0,1,1,1,63.5000,0.7660,21.0800,0.5790,0.9970,1,1,63.5000,0.6229,0,0,0,2,1,1,1,63.5000,0.7660,20.9410,0.5750,0.9970,1,1,63.5000,0.6229,0,0,0,1,-10.8508
21.5560,0.6340,77.0000,off,0,1,69.4380,-0.7670,20.7030,0.9960,-0.0110,1.0000,70.4180,1,0,-1,67.9180,0.7670,21.0670,0.0500,0.9970,1,0,67.9800,0.5895,0,0,0,0,1,1,1,63.5000,0.7660,21.1080,0.4800,0.9970,1,1,63.5000,0.5895,0,0,0,2,1,1,1,63.5000,0.7660,20.9700,0.4770,0.9970,1,1,63.5000,0.5895,0,0,0,1,-10.8061
21.6080,0.6780,77.0000,off,0,1,70.3120,-0.8270,20.3440,0.9970,-0.0120,1.0000,67.9180,1,0,-1,68.7930,0.8270,20.7980,0.0520,0.9970,1,0,68.8550,0.6330,0,0,0,0,1,1,1,65.3120,0.8120,20.7890,0.3010,0.9970,1,1,65.3120,0.6330,0,0,0,2,1,1,1,65.3120,0.8120,20.6520,0.2990,0.9970,1,1,65.3120,0.6330,0,0,0,1,-10.7320
21.6430,0.6910,77.0000,off,0,1,71.7500,-0.8470,20.7810,0.9950,-0.0160,1.0000,68.7930,1,0,-1,70.2300,0.8470,21.1760,0.0760,0.9970,1,0,70.2930,0.6461,0,0,0,0,1,1,1,63.8120,0.7660,20.4930,0.0660,0.9970,1,1,63.8120,0.6461,0,0,0,2,1,1,1,63.8120,0.7660,20.3580,0.0660,0.9970,1,1,63.8120,0.6461,0,0,0,1,-10.6827
21.6640,0.6930,77.0000,off,0,1,71.8120,-0.8460,20.6720,0.9960,-0.0170,1.0000,70.2300,1,0,-1,70.2930,0.8460,21.0500,0.0640,0.9970,1,0,70.3550,0.6490,0,0,0,0,1,1,1,65.4380,0.7970,20.6450,-0.0830,0.9970,1,1,65.4380,0.6490,0,0,0,2,1,1,1,65.4380,0.7970,20.5090,-0.0820,0.9970,1,1,65.4380,0.6490,0,0,0,1,-10.6512
21.6900,0.6210,77.0000,off,0,1,72.2500,-0.8780,20.4220,0.9960,-0.0190,1.0000,70.2300,1,0,-1,70.7300,0.8780,20.8630,0.0660,0.9960,1,0,70.7930,0.5769,0,0,0,0,1,1,1,65.4380,0.7970,20.6700,-0.1960,0.9960,1,1,65.4380,0.5769,0,0,0,2,1,1,1,65.4380,0.7970,20.5350,-0.1950,0.9960,1,1,65.4380,0.5769,0,0,0,1,-10.6030
21.7310,0.6490,77.0000,off,0,1,76.9380,-1.1250,19.8120,0.9880,-0.0200,1.0000,70.7300,1,0,-1,75.4180,1.1250,20.2200,0.0620,0.9950,1,0,75.6680,0.6045,0,0,0,0,1,1,1,69.1250,0.8280,20.8030,-0.2470,0.9950,1,1,69.1250,0.6045,0,0,0,2,1,1,1,69.1250,0.8280,20.6670,-0.2460,0.9950,1,1,69.1250,0.6045,0,0,0,1,-10.5490
21.7640,0.7060,77.0000,off,0,1,71.3750,-0.9060,20.1720,0.9930,-0.0220,1.0000,70.7300,1,0,-1,69.8550,0.9060,20.6120,0.0490,0.9950,1,0,69.9800,0.6620,0,0,0,0,1,1,1,69.1250,0.8280,20.6700,-0.3240,0.9950,1,1,69.1250,0.6620,0,0,0,2,1,1,1,69.1250,0.8280,20.5340,-0.3220,0.9950,1,1,69.1250,0.6620,0,0,0,1,-10.5019
21.7990,0.6950,77.0000,off,0,1,70.6880,-0.9050,20.6090,0.9950,-0.0250,1.0000,75.4180,1,0,-1,69.1680,0.9050,21.1410,0.0570,0.9950,1,0,69.2930,0.6504,0,0,0,0,1,1,1,69.6250,0.8440,20.1600,-0.5270,0.9950,1,1,69.6250,0.6359,1,0,0,2,1,1,1,69.6250,0.8440,20.0270,-0.5240,0.9950,1,1,69.6250,0.6212,1,0,0,1,-10.4529
21.8200,0.5900,77.0000,off,0,1,69.8120,-0.9210,20.3440,0.9920,-0.0260,1.0000,69.8550,1,0,-1,68.2930,0.9210,20.9710,0.0560,0.9940,1,0,68.4180,0.5459,0,0,0,0,1,1,1,61.6250,0.9380,19.8640,-0.7700,0.9940,1,1,61.6250,0.4139,1,0,0,2,1,1,1,61.6250,0.9380,19.7330,-0.7650,0.9940,1,1,61.6250,0.3998,1,0,0,1,-10.4020
21.8530,0.6020,77.0000,off,0,1,71.6250,-0.9730,20.2500,0.9930,-0.0280,1.0000,69.1680,1,0,-1,70.1050,0.9730,20.8920,0.0480,0.9940,1,0,70.2930,0.5583,0,0,0,0,1,1,1,59.8750,0.9690,19.5890,-1.0360,0.9940,1,1,59.8750,0.3389,1,0,0,2,1,1,1,59.8750,0.9690,19.4600,-1.0290,0.9940,1,1,59.8750,0.3253,1,0,0,1,-10.3522
21.8820,0.6120,77.0000,off,0,1,70.8120,-0.9410,20.0940,0.9930,-0.0300,1.0000,68.2930,1,0,-1,69.2930,0.9410,20.8590,0.0370,0.9940,1,0,69.4180,0.5683,0,0,0,0,1,1,1,59.8750,0.9840,18.8010,-1.4620,0.9940,1,1,59.8750,0.2089,1,0,0,1,1,1,1,59.8750,0.9840,18.6780,-1.4530,0.9940,1,1,59.8750,0.1966,1,0,0,1,-10.3028
21.9120,0.6140,77.0000,off,0,1,73.1880,-1.0200,20.3910,0.9900,-0.0310,1.0000,69.2930,1,0,-1,71.6680,1.0200,20.9600,0.0770,0.9930,1,0,71.7930,0.5703,0,0,0,0,1,1,1,59.8750,0.9840,18.8320,-1.7810,0.9930,1,1,59.8750,0.1694,1,0,0,1,1,1,1,59.8750,0.9840,18.7080,-1.7690,0.9930,1,1,59.8750,0.1575,1,0,0,1,-10.2510
21.9550,0.7070,77.0000,off,0,1,70.6880,-0.8780,20.4690,0.9930,-0.0340,1.0000,69.2930,1,0,-1,69.1680,0.8780,21.1760,0.0580,0.9930,1,0,69.2930,0.6627,0,0,0,0,1,1,1,59.8120,1.0160,18.4410,-2.1260,0.9930,1,1,59.8120,0.1416,1,0,0,1,1,1,1,59.8120,1.0160,18.3210,-2.1120,0.9930,1,1,59.8120,0.1306,1,0,0,1,-10.2018
21.9810,0.6430,77.0000,off,0,1,70.3750,-0.8910,20.3440,0.9950,-0.0360,1.0000,71.6680,1,0,-1,68.8550,0.8910,20.9630,0.0530,0.9950,1,0,68.9800,0.5985,0,0,0,0,1,1,1,59.0620,1.0160,18.0890,-2.4780,0.9950,1,1,59.0620,0.0009,1,0,0,1,1,1,1,59.0620,1.0160,17.9710,-2.4620,0.9950,1,1,59.0620,-0.0094,1,0,0,1,-10.1517
21.9970,0.5080,77.0000,off,0,1,73.1250,-1.1540,20.7660,0.9950,-0.0380,1.0000,69.1680,1,0,-1,71.6050,1.1540,21.3070,0.0890,0.9950,1,0,71.7300,0.4643,0,0,0,0,1,1,1,70.5000,1.0780,18.2360,-2.6880,0.9950,1,1,70.5000,0.0126,1,0,0,1,1,1,1,70.5000,1.0780,18.1170,-2.6700,0.9950,1,1,70.5000,0.0026,1,0,0,1,-10.1042
22.0470,0.6120,77.0000,off,0,1,71.8750,-0.9060,20.7500,0.9950,-0.0390,1.0000,71.6050,1,0,-1,70.3550,0.9060,21.2660,0.0710,0.9950,1,0,70.4800,0.5681,0,0,0,0,1,1,1,72.8750,1.1560,18.3500,-2.7880,0.9950,1,1,72.8750,0.0932,1,0,0,1,1,1,1,72.8750,1.1560,18.2290,-2.7690,0.9950,1,1,72.8750,0.0833,1,0,0,1,-10.0332
22.0690,0.5930,77.0000,off,0,1,70.0000,-0.9140,20.9530,0.9950,-0.0420,1.0000,70.3550,1,0,-1,68.4800,0.9140,21.6040,0.0640,0.9950,1,0,68.6050,0.5490,0,0,0,0,1,1,1,72.8750,1.1880,18.5270,-2.7790,0.9950,1,1,72.8750,0.0819,1,0,0,1,1,1,1,72.8750,1.1880,18.4060,-2.7610,0.9950,1,1,72.8750,0.0720,1,0,0,1,-9.9998
22.0890,0.5640,77.0000,off,0,1,69.3120,-1.0260,21.1090,0.9940,-0.0430,1.0000,70.3550,1,0,-1,67.7930,1.0260,21.7050,0.0690,0.9950,1,0,67.8550,0.5200,0,0,0,0,1,1,1,72.8750,1.1880,18.5470,-2.7270,0.9950,1,1,72.8750,0.0534,1,0,0,1,1,1,1,72.8750,1.1880,18.4260,-2.7080,0.9950,1,1,72.8750,0.0436,1,0,0,1,-9.9538
22.1240,0.6230,77.0000,off,0,1,69.1250,-1.1760,20.8750,0.9930,-0.0440,1.0000,67.7930,1,0,-1,67.6050,1.1760,21.3930,0.0640,0.9950,1,0,67.7300,0.5789,0,0,0,0,1,1,1,71.7500,1.2030,18.6880,-2.6050,0.9950,1,1,71.7500,0.0916,1,0,0,1,1,1,1,71.7500,1.2030,18.5660,-2.5870,0.9950,1,1,71.7500,0.0817,1,0,0,1,-9.8998
22.1550,0.6240,77.0000,off,0,1,66.8750,-0.9920,21.0940,0.9940,-0.0470,1.0000,67.7930,1,0,-1,65.3550,0.9920,21.7180,0.0650,0.9940,1,0,65.4800,0.5799,0,0,0,0,1,1,1,70.5620,1.2030,18.8410,-2.4240,0.9940,1,1,70.5620,0.1003,1,0,0,1,1,1,1,70.5620,1.2030,18.7170,-2.4080,0.9940,1,1,70.5620,0.0900,1,0,0,1,-9.8551
22.1880,0.6320,77.0000,off,0,1,66.9380,-0.9580,21.0470,0.9950,-0.0480,1.0000,65.3550,1,0,-1,65.4180,0.9580,21.6850,0.0660,0.9950,1,0,65.5430,0.5883,0,0,0,0,1,1,1,69.5000,1.2030,18.8460,-2.2410,0.9950,1,1,69.5000,0.1030,1,0,0,1,1,1,1,69.5000,1.2030,18.7230,-2.2260,0.9950,1,1,69.5000,0.0926,1,0,0,1,-9.8013
22.2320,0.7340,77.0000,off,0,1,65.8750,-0.9950,20.9060,0.9940,-0.0510,1.0000,65.3550,1,0,-1,64.3550,0.9950,21.4950,0.0710,0.9950,1,0,64.4180,0.6907,0,0,0,0,1,1,1,69.0620,1.2190,18.8380,-2.0620,0.9950,1,1,69.0620,0.1762,1,0,0,1,1,1,1,69.0620,1.2190,18.7140,-2.0480,0.9950,1,1,69.0620,0.1657,1,0,0,1,-9.7547
22.2530,0.5890,77.0000,off,0,1,66.1250,-0.9850,20.7970,0.9940,-0.0530,1.0000,64.3550,1,0,-1,64.6050,0.9850,21.3880,0.0550,0.9950,1,0,64.7300,0.5449,0,0,0,0,1,1,1,69.0620,1.2190,18.8060,-1.8960,0.9950,1,1,69.0620,0.0838,1,0,0,1,1,1,1,69.0620,1.2190,18.6820,-1.8830,0.9950,1,1,69.0620,0.0731,1,0,0,1,-9.6996
22.2820,0.6050,77.0000,off,0,1,67.1250,-1.0310,20.8280,0.9950,-0.0550,1.0000,64.3550,1,0,-1,65.6050,1.0310,21.4850,0.0710,0.9950,1,0,65.7300,0.5610,0,0,0,0,1,1,1,69.0620,1.2190,18.8340,-1.7250,0.9950,1,1,69.0620,0.1106,1,0,0,1,1,1,1,69.0620,1.2190,18.7110,-1.7140,0.9950,1,1,69.0620,0.0997,1,0,0,1,-9.6532
22.3040,0.5370,77.0000,off,0,1,66.0000,-0.9720,21.0940,0.9960,-0.0560,1.0000,65.6050,1,0,-1,64.4800,0.9720,21.7730,0.0850,0.9960,1,0,64.6050,0.4929,0,0,0,0,1,1,1,66.8750,1.4380,18.9850,-1.5180,0.9960,1,1,66.8750,0.0763,1,0,0,1,1,1,1,66.8750,1.4380,18.8600,-1.5080,0.9960,1,1,66.8750,0.0650,1,0,0,1,-9.5996
22.3410,0.6160,77.0000,off,0,1,65.8750,-0.9020,20.9840,0.9970,-0.0580,1.0000,64.4800,1,0,-1,64.3550,0.9020,21.6260,0.0800,0.9970,1,0,64.4180,0.5728,0,0,0,0,1,1,1,66.8750,1.4690,18.8360,-1.3710,0.9970,1,1,66.8750,0.1287,1,0,0,1,1,1,1,66.8750,1.4690,18.7120,-1.3610,0.9970,1,1,66.8750,0.1174,1,0,0,1,-9.5511
22.3730,0.6110,77.0000,off,0,1,64.5000,-0.9510,21.2500,0.9970,-0.0610,1.0000,64.4800,1,0,-1,62.9800,0.9510,21.8470,0.0640,0.9970,1,0,63.1050,0.5671,0,0,0,0,1,1,1,66.8750,1.4690,18.8230,-1.2340,0.9970,1,1,66.8750,0.1364,1,0,0,1,1,1,1,66.8750,1.4690,18.6990,-1.2260,0.9970,1,1,66.8750,0.1249,1,0,0,1,-9.5020
22.4080,0.6610,77.0000,off,0,1,64.5000,-0.9650,20.8120,0.9970,-0.0620,1.0000,64.3550,1,0,-1,62.9800,0.9650,21.4830,0.0710,0.9970,1,0,63.1050,0.6175,0,0,0,0,1,1,1,59.9380,1.4380,18.4050,-1.2250,0.9970,1,1,59.9380,0.0415,1,0,0,1,1,1,1,59.9380,1.4380,18.2850,-1.2170,0.9970,1,1,59.9380,0.0306,1,0,0,1,-9.4519
22.4300,0.5580,77.0000,off,0,1,65.7500,-1.0090,20.9690,0.9970,-0.0640,1.0000,62.9800,1,0,-1,64.2300,1.0090,21.6040,0.0890,0.9970,1,0,64.2930,0.5150,0,0,0,0,1,1,1,59.9380,1.4380,18.3910,-1.2040,0.9970,1,1,59.9380,-0.0378,1,0,0,1,1,1,1,59.9380,1.4380,18.2700,-1.1950,0.9970,1,1,59.9380,-0.0487,1,0,0,1,-9.4013
22.4650,0.6390,77.0000,off,0,1,65.8750,-1.0450,21.0160,0.9970,-0.0660,1.0000,64.2300,1,0,-1,64.3550,1.0450,21.7620,0.0970,0.9970,1,0,64.4180,0.5954,0,0,0,0,1,1,1,59.9380,1.4380,18.4260,-1.1590,0.9970,1,1,59.9380,0.0194,1,0,0,1,1,1,1,59.9380,1.4380,18.3060,-1.1510,0.9970,1,1,59.9380,0.0084,1,0,0,1,-9.3513
22.4970,0.6240,77.0000,off,0,1,66.6880,-1.1230,20.5160,0.9970,-0.0680,1.0000,64.2300,1,0,-1,65.1680,1.1230,21.1620,0.0970,0.9970,1,0,65.3550,0.5804,0,0,0,0,1,1,1,59.8750,1.4690,18.4050,-1.1120,0.9970,1,1,59.8750,0.0063,1,0,0,1,1,1,1,59.8750,1.4690,18.2840,-1.1050,0.9970,1,1,59.8750,-0.0048,1,0,0,1,-9.3012
22.5600,0.8680,77.0000,off,0,1,65.1880,-0.8970,21.5000,0.9860,-0.0700,1.0000,64.3550,1,0,-1,63.6670,0.8970,21.9650,0.0630,0.9950,1,0,63.7920,0.8249,0,0,0,0,1,1,1,59.6250,1.4840,18.3680,-1.0690,0.9950,1,1,59.6250,0.1648,1,0,0,1,1,1,1,59.6250,1.4840,18.2480,-1.0610,0.9950,1,1,59.6250,0.1538,1,0,0,1,-9.2525
22.6250,1.1370,77.0000,off,0,1,68.0000,-1.0240,21.4060,0.9960,-0.0730,1.0000,65.1680,1,0,-1,66.4800,1.0240,22.2370,0.0740,0.9960,1,0,66.6050,1.0915,1,0,0,0,1,1,1,59.4380,1.5000,18.5420,-0.9680,0.9960,1,1,59.4380,0.3751,1,0,0,1,1,1,1,59.4380,1.5000,18.4220,-0.9610,0.9960,1,1,59.4380,0.3640,1,0,0,1,-9.2024
