v_ego,a_ego,v_cruise_kph,long_state,brake,gas,model_x,model_y,model_v,model_prob,rec_aTarget,rec_hasLead,rec_lead_dRel,vision_l1_present,vision_l1_radar,vision_l1_trackId,vision_l1_dRel,vision_l1_yRel,vision_l1_vLead,vision_l1_aLeadK,vision_l1_modelProb,vision_l2_present,vision_l2_radar,vision_l2_dRel,vision_aTarget,vision_source,vision_fcw,vision_crash_cnt,vision_n_tracks,raw_l1_present,raw_l1_radar,raw_l1_trackId,raw_l1_dRel,raw_l1_yRel,raw_l1_vLead,raw_l1_aLeadK,raw_l1_modelProb,raw_l2_present,raw_l2_radar,raw_l2_dRel,raw_aTarget,raw_source,raw_fcw,raw_crash_cnt,raw_n_tracks,openpilot_l1_present,openpilot_l1_radar,openpilot_l1_trackId,openpilot_l1_dRel,openpilot_l1_yRel,openpilot_l1_vLead,openpilot_l1_aLeadK,openpilot_l1_modelProb,openpilot_l2_present,openpilot_l2_radar,openpilot_l2_dRel,openpilot_aTarget,openpilot_source,openpilot_fcw,openpilot_crash_cnt,openpilot_n_tracks,dt
34.9030,0.0920,126.0000,pid,0,0,121.9380,0.4790,32.6880,0.3780,0.0240,1.0000,118.7930,1,0,-1,120.4180,-0.4790,32.8710,-0.0690,0.6750,1,0,120.3550,0.0972,0,0,0,0,1,1,12,126.6250,-0.5310,43.1560,-4.7390,0.6750,1,1,126.6250,0.0972,0,0,0,2,1,0,-1,120.4180,-0.4790,32.8710,-0.0690,0.6750,1,0,120.3550,0.0972,0,0,0,1,-9.1599
34.9070,0.0940,126.0000,pid,0,0,118.3750,0.3710,32.9690,0.5980,0.0240,1.0000,120.4180,1,0,-1,116.8550,-0.3710,33.0810,-0.0620,0.6590,1,0,116.9800,0.0931,0,0,0,0,1,1,12,126.6250,-0.5310,42.6990,-3.8580,0.6590,1,1,126.6250,0.0931,0,0,0,2,1,0,-1,116.8550,-0.3710,33.0810,-0.0620,0.6590,1,0,116.9800,0.0931,0,0,0,1,-9.1101
34.8980,-0.0190,126.0000,pid,0,0,118.9380,0.3830,32.5310,0.6250,0.0240,1.0000,116.8550,1,0,-1,117.4180,-0.3830,32.8220,-0.0640,0.6520,1,0,117.5430,0.1024,0,0,0,0,1,1,12,126.8750,-0.5160,42.5560,-3.1260,0.6520,1,1,126.8750,0.1024,0,0,0,2,1,0,-1,117.4180,-0.3830,32.8220,-0.0640,0.6520,1,0,117.5430,0.1024,0,0,0,1,-9.0589
34.8980,-0.0130,126.0000,pid,0,0,121.5000,0.3280,32.6250,0.4460,0.0230,1.0000,117.4180,1,0,-1,119.9800,-0.3280,32.8980,-0.0640,0.6110,1,0,119.9800,0.1017,0,0,0,0,1,1,12,125.4380,-0.2340,40.9120,-2.9530,0.6110,1,1,125.4380,0.1017,0,0,0,2,1,0,-1,119.9800,-0.3280,32.8980,-0.0640,0.6110,1,0,119.9800,0.1017,0,0,0,1,-9.0116
34.8890,-0.0670,126.0000,pid,0,0,120.1250,0.2720,32.4690,0.6610,0.0230,1.0000,119.9800,1,0,-1,118.6050,-0.2720,32.6760,-0.0760,0.6610,1,0,118.7930,0.1106,0,0,0,0,1,1,12,125.7500,-0.2030,41.2170,-2.6830,0.6610,1,1,125.7500,0.1106,0,0,0,2,1,0,-1,118.6050,-0.2720,32.6760,-0.0760,0.6610,1,0,118.7930,0.1106,0,0,0,1,-8.9392
34.8900,-0.0460,126.0000,pid,0,0,119.3750,0.2750,32.2190,0.6200,0.0230,1.0000,118.6050,1,0,-1,117.8550,-0.2750,32.3700,-0.0690,0.6530,1,0,118.1050,0.1102,0,0,0,0,1,1,12,125.7500,-0.2030,41.2180,-2.4240,0.6530,1,1,125.7500,0.1102,0,0,0,2,1,0,-1,117.8550,-0.2750,32.3700,-0.0690,0.6530,1,0,118.1050,0.1102,0,0,0,1,-8.9070
34.8850,-0.0630,126.0000,pid,0,0,119.6880,0.2720,32.3440,0.3720,0.0230,1.0000,117.8550,1,0,-1,118.1680,-0.2720,32.5850,-0.0550,0.5960,1,0,118.1050,0.1148,0,0,0,0,1,1,12,126.0000,-0.1880,40.3020,-2.4400,0.5960,1,1,126.0000,0.1148,0,0,0,2,1,0,-1,118.1680,-0.2720,32.5850,-0.0550,0.5960,1,0,118.1050,0.1148,0,0,0,1,-8.8604
34.8770,-0.0930,126.0000,pid,0,0,121.0000,0.3780,32.7190,0.4230,0.0230,1.0000,118.1680,1,0,-1,119.4800,-0.3780,32.8760,-0.0720,0.5620,1,0,119.4800,0.1229,0,0,0,0,1,0,-1,119.4800,-0.3780,32.8760,-0.0720,0.5620,1,0,119.4800,0.1229,0,0,0,1,1,0,-1,119.4800,-0.3780,32.8760,-0.0720,0.5620,1,0,119.4800,0.1229,0,0,0,1,-8.7893
34.8780,-0.0510,126.0000,pid,0,0,110.5620,0.4610,33.2190,0.8630,0.0230,1.0000,119.4800,1,0,-1,109.0430,-0.4610,33.3400,-0.0590,0.8630,1,0,109.4180,0.1216,0,0,0,0,1,0,-1,109.0430,-0.4610,33.3400,-0.0590,0.8630,1,0,109.4180,0.1216,0,0,0,1,1,0,-1,109.0430,-0.4610,33.3400,-0.0590,0.8630,1,0,109.4180,0.1216,0,0,0,1,-8.7384
34.8760,-0.0520,126.0000,pid,0,0,111.5000,0.5360,33.2500,0.8540,0.0230,1.0000,109.0430,1,0,-1,109.9800,-0.5360,33.4440,-0.0610,0.8620,1,0,110.4180,0.1241,0,0,0,0,1,0,-1,109.9800,-0.5360,33.4440,-0.0610,0.8620,1,0,110.4180,0.1241,0,0,0,1,1,0,-1,109.9800,-0.5360,33.4440,-0.0610,0.8620,1,0,110.4180,0.1241,0,0,0,1,-8.6881
34.8840,0.0350,126.0000,pid,0,0,117.0000,0.4460,33.2190,0.5850,0.0230,1.0000,109.9800,1,0,-1,115.4800,-0.4460,33.4580,-0.0650,0.8060,1,0,115.5430,0.1163,0,0,0,0,1,0,-1,115.4800,-0.4460,33.4580,-0.0650,0.8060,1,0,115.5430,0.1163,0,0,0,1,1,0,-1,115.4800,-0.4460,33.4580,-0.0650,0.8060,1,0,115.5430,0.1163,0,0,0,1,-8.6400
34.8840,0.0260,126.0000,pid,0,0,114.2500,0.4540,33.3440,0.6600,0.0230,1.0000,115.4800,1,0,-1,112.7300,-0.4540,33.4890,-0.0720,0.7770,1,0,112.9180,0.1161,0,0,0,0,1,0,-1,112.7300,-0.4540,33.4890,-0.0720,0.7770,1,0,112.9180,0.1161,0,0,0,1,1,0,-1,112.7300,-0.4540,33.4890,-0.0720,0.7770,1,0,112.9180,0.1161,0,0,0,1,-8.6073
34.8910,0.0680,126.0000,pid,0,0,119.0000,0.4300,32.9690,0.4980,0.0230,1.0000,112.7300,1,0,-1,117.4800,-0.4300,33.1220,-0.0730,0.7210,1,0,117.4800,0.1086,0,0,0,0,1,0,-1,117.4800,-0.4300,33.1220,-0.0730,0.7210,1,0,117.4800,0.1086,0,0,0,1,1,0,-1,117.4800,-0.4300,33.1220,-0.0730,0.7210,1,0,117.4800,0.1086,0,0,0,1,-8.5568
34.8970,0.0980,126.0000,pid,0,0,119.0620,0.3770,32.7190,0.4410,0.0230,1.0000,112.7300,1,0,-1,117.5430,-0.3770,32.9340,-0.0710,0.6650,1,0,117.5430,0.1028,0,0,0,0,1,0,-1,117.5430,-0.3770,32.9340,-0.0710,0.6650,1,0,117.5430,0.1028,0,0,0,1,1,0,-1,117.5430,-0.3770,32.9340,-0.0710,0.6650,1,0,117.5430,0.1028,0,0,0,1,-8.5115
34.8940,0.0340,126.0000,pid,0,0,117.4380,0.2420,33.0000,0.5820,0.0230,1.0000,117.5430,1,0,-1,115.9180,-0.2420,33.1180,-0.0660,0.6480,1,0,116.0430,0.1062,0,0,0,0,1,0,-1,115.9180,-0.2420,33.1180,-0.0660,0.6480,1,0,116.0430,0.1062,0,0,0,1,1,0,-1,115.9180,-0.2420,33.1180,-0.0660,0.6480,1,0,116.0430,0.1062,0,0,0,1,-8.4596
34.8870,-0.0350,126.0000,pid,0,0,111.5000,0.2730,33.5620,0.8380,0.0230,1.0000,115.9180,1,0,-1,109.9800,-0.2730,33.8050,-0.0590,0.8380,1,0,110.3550,0.1134,0,0,0,0,1,0,-1,109.9800,-0.2730,33.8050,-0.0590,0.8380,1,0,110.3550,0.1134,0,0,0,1,1,0,-1,109.9800,-0.2730,33.8050,-0.0590,0.8380,1,0,110.3550,0.1134,0,0,0,1,-8.4100
34.8810,-0.0630,126.0000,pid,0,0,111.6880,0.2440,33.6560,0.7940,0.0220,1.0000,109.9800,1,0,-1,110.1680,-0.2440,33.7610,-0.0580,0.8290,1,0,110.5430,0.1190,0,0,0,0,1,0,-1,110.1680,-0.2440,33.7610,-0.0580,0.8290,1,0,110.5430,0.1190,0,0,0,1,1,0,-1,110.1680,-0.2440,33.7610,-0.0580,0.8290,1,0,110.5430,0.1190,0,0,0,1,-8.3396
34.8720,-0.1150,126.0000,pid,0,0,114.6250,0.3000,32.9380,0.7980,0.0220,1.0000,110.1680,1,0,-1,113.1050,-0.3000,33.0330,-0.0590,0.8230,1,0,113.4180,0.1284,0,0,0,0,1,0,-1,113.1050,-0.3000,33.0330,-0.0590,0.8230,1,0,113.4180,0.1284,0,0,0,1,1,0,-1,113.1050,-0.3000,33.0330,-0.0590,0.8230,1,0,113.4180,0.1284,0,0,0,1,-8.2898
34.8750,-0.0520,126.0000,pid,0,0,117.9380,0.2570,33.1880,0.5810,0.0220,1.0000,113.1050,1,0,-1,116.4180,-0.2570,33.2310,-0.0560,0.7750,1,0,116.4800,0.1246,0,0,0,0,1,0,-1,116.4180,-0.2570,33.2310,-0.0560,0.7750,1,0,116.4800,0.1246,0,0,0,1,1,0,-1,116.4180,-0.2570,33.2310,-0.0560,0.7750,1,0,116.4800,0.1246,0,0,0,1,-8.2568
34.8710,-0.0580,126.0000,pid,0,0,118.7500,0.3530,32.4380,0.6490,0.0220,1.0000,116.4180,1,0,-1,117.2300,-0.3530,32.5140,-0.0590,0.7490,1,0,117.4180,0.1292,0,0,0,0,1,0,-1,117.2300,-0.3530,32.5140,-0.0590,0.7490,1,0,117.4180,0.1292,0,0,0,1,1,0,-1,117.2300,-0.3530,32.5140,-0.0590,0.7490,1,0,117.4180,0.1292,0,0,0,1,-8.2094
34.8710,-0.0450,126.0000,pid,0,0,115.0000,0.3320,32.9380,0.7790,0.0220,1.0000,117.2300,1,0,-1,113.4800,-0.3320,32.9950,-0.0430,0.7790,1,0,113.7300,0.1295,0,0,0,0,1,0,-1,113.4800,-0.3320,32.9950,-0.0430,0.7790,1,0,113.7300,0.1295,0,0,0,1,1,0,-1,113.4800,-0.3320,32.9950,-0.0430,0.7790,1,0,113.7300,0.1295,0,0,0,1,-8.1608
34.8770,0.0200,126.0000,pid,0,0,114.5620,0.1860,32.8440,0.6570,0.0220,1.0000,113.4800,1,0,-1,113.0430,-0.1860,32.9630,-0.0550,0.7550,1,0,113.2930,0.1235,0,0,0,0,1,0,-1,113.0430,-0.1860,32.9630,-0.0550,0.7550,1,0,113.2930,0.1235,0,0,0,1,1,0,-1,113.0430,-0.1860,32.9630,-0.0550,0.7550,1,0,113.2930,0.1235,0,0,0,1,-8.1077
34.8800,0.0330,126.0000,pid,0,0,115.8750,0.1810,32.8750,0.5370,0.0220,1.0000,113.0430,1,0,-1,114.3550,-0.1810,32.9220,-0.0630,0.7110,1,0,114.5430,0.1203,0,0,0,0,1,0,-1,114.3550,-0.1810,32.9220,-0.0630,0.7110,1,0,114.5430,0.1203,0,0,0,1,1,0,-1,114.3550,-0.1810,32.9220,-0.0630,0.7110,1,0,114.5430,0.1203,0,0,0,1,-8.0603
34.8780,0.0190,126.0000,pid,0,0,117.6250,0.1980,33.1560,0.3810,0.0220,1.0000,114.3550,1,0,-1,116.1050,-0.1980,33.1830,-0.0570,0.6450,1,0,116.1050,0.1219,0,0,0,0,1,0,-1,116.1050,-0.1980,33.1830,-0.0570,0.6450,1,0,116.1050,0.1219,0,0,0,1,1,0,-1,116.1050,-0.1980,33.1830,-0.0570,0.6450,1,0,116.1050,0.1219,0,0,0,1,-8.0072
34.8800,0.0290,126.0000,pid,0,0,115.0620,0.1140,33.1560,0.6680,0.0220,1.0000,116.1050,1,0,-1,113.5430,-0.1140,33.2600,-0.0510,0.6680,1,0,113.9180,0.1204,0,0,0,0,1,0,-1,113.5430,-0.1140,33.2600,-0.0510,0.6680,1,0,113.9180,0.1204,0,0,0,1,1,0,-1,113.5430,-0.1140,33.2600,-0.0510,0.6680,1,0,113.9180,0.1204,0,0,0,1,-7.9605
34.8780,-0.0120,126.0000,pid,0,0,116.6250,0.2090,32.8120,0.6040,0.0220,1.0000,113.5430,1,0,-1,115.1050,-0.2090,32.8200,-0.0460,0.6550,1,0,115.4180,0.1223,0,0,0,0,1,0,-1,115.1050,-0.2090,32.8200,-0.0460,0.6550,1,0,115.4180,0.1223,0,0,0,1,1,0,-1,115.1050,-0.2090,32.8200,-0.0460,0.6550,1,0,115.4180,0.1223,0,0,0,1,-7.9063
34.8750,-0.0290,126.0000,pid,0,0,115.6880,0.0470,32.3440,0.8060,0.0220,1.0000,115.1050,1,0,-1,114.1680,-0.0470,32.3120,-0.0330,0.8060,1,0,114.6680,0.1246,0,0,0,0,1,0,-1,114.1680,-0.0470,32.3120,-0.0330,0.8060,1,0,114.6680,0.1246,0,0,0,1,1,0,-1,114.1680,-0.0470,32.3120,-0.0330,0.8060,1,0,114.6680,0.1246,0,0,0,1,-7.8603
34.8750,-0.0240,126.0000,pid,0,0,116.6880,0.1520,32.5310,0.7820,0.0220,1.0000,114.1680,1,0,-1,115.1680,-0.1520,32.6110,-0.0330,0.8010,1,0,115.6050,0.1251,0,0,0,0,1,0,-1,115.1680,-0.1520,32.6110,-0.0330,0.8010,1,0,115.6050,0.1251,0,0,0,1,1,0,-1,115.1680,-0.1520,32.6110,-0.0330,0.8010,1,0,115.6050,0.1251,0,0,0,1,-7.7898
34.8670,-0.0780,126.0000,pid,0,0,118.9380,0.1730,32.7810,0.6190,0.0220,1.0000,115.1680,1,0,-1,117.4180,-0.1730,32.7590,-0.0350,0.7650,1,0,117.6680,0.1334,0,0,0,0,1,0,-1,117.4180,-0.1730,32.7590,-0.0350,0.7650,1,0,117.6680,0.1334,0,0,0,2,1,0,-1,117.4180,-0.1730,32.7590,-0.0350,0.7650,1,0,117.6680,0.1334,0,0,0,1,-7.7398
34.8620,-0.0910,126.0000,pid,0,0,115.8750,0.1830,33.3750,0.7800,0.0220,1.0000,117.4180,1,0,-1,114.3550,-0.1830,33.2730,-0.0410,0.7800,1,0,114.7300,0.1377,0,0,0,0,1,0,-1,114.3550,-0.1830,33.2730,-0.0410,0.7800,1,0,114.7300,0.1377,0,0,0,2,1,0,-1,114.3550,-0.1830,33.2730,-0.0410,0.7800,1,0,114.7300,0.1377,0,0,0,1,-7.7071
34.8670,-0.0300,126.0000,pid,0,0,119.6880,0.1480,33.1250,0.4700,0.0220,1.0000,114.3550,1,0,-1,118.1680,-0.1480,33.0470,-0.0340,0.7180,1,0,118.1050,0.1330,0,0,0,0,1,0,-1,118.1680,-0.1480,33.0470,-0.0340,0.7180,1,0,118.1050,0.1330,0,0,0,2,1,0,-1,118.1680,-0.1480,33.0470,-0.0340,0.7180,1,0,118.1050,0.1330,0,0,0,1,-7.6604
34.8580,-0.0960,126.0000,pid,0,0,118.3120,0.0190,33.0000,0.6850,0.0220,1.0000,118.1680,1,0,-1,116.7930,-0.0190,32.9130,-0.0260,0.7120,1,0,117.0430,0.1422,0,0,0,0,1,1,13,144.0000,0.1250,29.9330,2.9540,0.7120,1,1,144.0000,0.1422,0,0,0,2,1,0,-1,116.7930,-0.0190,32.9130,-0.0260,0.7120,1,0,117.0430,0.1422,0,0,0,1,-7.5897
34.8610,-0.0460,126.0000,pid,0,0,122.6880,0.0580,32.6880,0.3100,0.0220,1.0000,116.7930,1,0,-1,121.1680,-0.0580,32.6400,-0.0180,0.6310,1,0,120.8550,0.1395,0,0,0,0,1,1,13,130.8750,0.1090,28.7410,4.1450,0.6310,1,1,130.8750,0.1395,0,0,0,2,1,0,-1,121.1680,-0.0580,32.6400,-0.0180,0.6310,1,0,120.8550,0.1395,0,0,0,1,-7.5566
34.8570,-0.0530,126.0000,pid,0,0,122.1880,0.1220,32.5310,0.3480,0.0220,1.0000,0.0000,1,0,-1,120.6680,-0.1220,32.4810,-0.0210,0.5750,1,0,120.5430,0.1426,0,0,0,0,1,1,13,130.8750,0.1090,28.7380,5.0560,0.5750,1,1,130.8750,0.1426,0,0,0,2,1,0,-1,120.6680,-0.1220,32.4810,-0.0210,0.5750,1,0,120.5430,0.1426,0,0,0,1,-7.5104
34.8600,0.0070,126.0000,pid,0,0,117.4380,0.0520,32.3750,0.7040,0.0220,1.0000,0.0000,1,0,-1,115.9180,-0.0520,32.4210,-0.0310,0.7040,1,0,116.2930,0.1401,0,0,0,0,1,1,13,124.9380,0.0940,30.2600,6.1620,0.7040,1,1,124.9380,0.1401,0,0,0,2,1,0,-1,115.9180,-0.0520,32.4210,-0.0310,0.7040,1,0,116.2930,0.1401,0,0,0,1,-7.4382
34.8530,-0.0380,126.0000,pid,0,0,117.4380,0.0390,32.3750,0.6670,0.0220,1.0000,115.9180,1,0,-1,115.9180,-0.0390,32.3770,-0.0310,0.6970,1,0,116.3550,0.1465,0,0,0,0,1,1,13,124.9380,0.0940,30.2530,6.9740,0.6970,1,1,124.9380,0.1465,0,0,0,2,1,0,-1,115.9180,-0.0390,32.3770,-0.0310,0.6970,1,0,116.3550,0.1465,0,0,0,1,-7.3893
34.8540,-0.0300,126.0000,pid,0,0,121.0000,0.0720,33.0000,0.5620,0.0220,1.0000,115.9180,1,0,-1,119.4800,-0.0720,32.9840,-0.0280,0.6700,1,0,119.6050,0.1465,0,0,0,0,1,1,13,123.8750,0.0940,31.4510,7.8780,0.6700,1,1,123.8750,0.1465,0,0,0,2,1,0,-1,119.4800,-0.0720,32.9840,-0.0280,0.6700,1,0,119.6050,0.1465,0,0,0,1,-7.3575
34.8460,-0.0830,126.0000,pid,0,0,116.8120,0.0510,32.3750,0.7890,0.0220,1.0000,119.4800,1,0,-1,115.2930,-0.0510,32.4070,-0.0240,0.7890,1,0,115.7930,0.1543,0,0,0,0,1,1,13,123.6250,0.3120,34.8760,9.4810,0.7890,1,1,123.6250,0.1543,0,0,0,2,1,0,-1,115.2930,-0.0510,32.4070,-0.0240,0.7890,1,0,115.7930,0.1543,0,0,0,1,-7.3101
34.8400,-0.0890,126.0000,pid,0,0,116.1250,0.0660,32.8120,0.8070,0.0220,1.0000,115.2930,1,0,-1,114.6050,-0.0660,32.8570,-0.0270,0.8070,1,0,115.1050,0.1604,0,0,0,0,1,1,13,122.8750,0.3910,34.1280,10.4390,0.8070,1,1,122.8750,0.1604,0,0,0,2,1,0,-1,114.6050,-0.0660,32.8570,-0.0270,0.8070,1,0,115.1050,0.1604,0,0,0,1,-7.2564
34.8350,-0.0980,126.0000,pid,0,0,113.6250,0.0840,32.8440,0.8550,0.0220,1.0000,115.2930,1,0,-1,112.1050,-0.0840,32.9590,-0.0200,0.8550,1,0,112.6050,0.1652,0,0,0,0,1,1,13,122.8750,0.3910,34.1240,11.0700,0.8550,1,1,122.8750,0.1652,0,0,0,2,1,0,-1,112.1050,-0.0840,32.9590,-0.0200,0.8550,1,0,112.6050,0.1652,0,0,0,1,-7.2157
34.8290,-0.0910,126.0000,pid,0,0,115.6250,-0.0460,31.8440,0.8430,0.0220,1.0000,112.1050,1,0,-1,114.1050,0.0460,31.9530,-0.0170,0.8530,1,0,114.6680,0.1710,0,0,0,0,1,1,13,122.3750,0.4060,33.0710,11.1250,0.8530,1,1,122.3750,0.1710,0,0,0,2,1,0,-1,114.1050,0.0460,31.9530,-0.0170,0.8530,1,0,114.6680,0.1710,0,0,0,1,-7.1590
34.8370,0.0100,126.0000,pid,0,0,115.3750,-0.0090,32.8120,0.8690,0.0230,1.0000,114.1050,1,0,-1,113.8550,0.0090,32.9680,-0.0200,0.8690,1,0,114.4180,0.1626,0,0,0,0,1,1,13,122.0000,0.4060,32.4650,10.8390,0.8690,1,1,122.0000,0.1626,0,0,0,2,1,0,-1,113.8550,0.0090,32.9680,-0.0200,0.8690,1,0,114.4180,0.1626,0,0,0,1,-7.1113
34.8290,-0.0570,126.0000,pid,0,0,116.3120,-0.0000,32.7810,0.8570,0.0230,1.0000,113.8550,1,0,-1,114.7930,0.0000,32.9280,-0.0190,0.8660,1,0,115.3550,0.1714,0,0,0,0,1,1,13,121.9380,0.1880,32.0310,10.3270,0.8660,1,1,121.9380,0.1714,0,0,0,2,1,0,-1,114.7930,0.0000,32.9280,-0.0190,0.8660,1,0,115.3550,0.1714,0,0,0,1,-7.0575
34.8270,-0.0530,126.0000,pid,0,0,114.8750,0.0420,32.8750,0.8380,0.0230,1.0000,114.7930,1,0,-1,113.3550,-0.0420,33.1330,-0.0220,0.8610,1,0,113.9180,0.1730,0,0,0,0,1,1,13,119.9380,0.1090,31.7190,9.6720,0.8610,1,1,119.9380,0.1730,0,0,0,2,1,0,-1,113.3550,-0.0420,33.1330,-0.0220,0.8610,1,0,113.9180,0.1730,0,0,0,1,-7.0113
34.8240,-0.0530,126.0000,pid,0,0,117.0620,0.0250,33.0620,0.6950,0.0230,1.0000,113.3550,1,0,-1,115.5430,-0.0250,33.2610,-0.0220,0.8280,1,0,115.9180,0.1759,0,0,0,0,1,1,13,119.1250,0.0780,32.0380,9.0920,0.8280,1,1,119.1250,0.1759,0,0,0,2,1,0,-1,115.5430,-0.0250,33.2610,-0.0220,0.8280,1,0,115.9180,0.1759,0,0,0,1,-6.9571
34.8310,0.0240,126.0000,pid,0,0,116.8120,0.0750,32.8120,0.8480,0.0230,1.0000,115.5430,1,0,-1,115.2930,-0.0750,33.0940,-0.0180,0.8480,1,0,115.7930,0.1688,0,0,0,0,1,1,13,119.1250,0.0780,29.8170,7.8550,0.8480,1,1,119.1250,0.1688,0,0,0,2,1,0,-1,115.2930,-0.0750,33.0940,-0.0180,0.8480,1,0,115.7930,0.1688,0,0,0,1,-6.9108
34.8220,-0.0560,126.0000,pid,0,0,118.5620,0.0630,32.9060,0.6790,0.0230,1.0000,115.2930,1,0,-1,117.0430,-0.0630,33.0650,-0.0150,0.8140,1,0,117.2930,0.1781,0,0,0,0,1,1,13,112.2500,0.1250,22.7720,4.7220,0.8140,1,1,112.2500,0.1781,0,0,0,2,1,0,-1,117.0430,-0.0630,33.0650,-0.0150,0.8140,1,0,117.2930,0.1781,0,0,0,1,-6.8390
34.8180,-0.0580,126.0000,pid,0,0,115.4380,0.0450,32.9380,0.8590,0.0230,1.0000,117.0430,1,0,-1,113.9180,-0.0450,33.2250,-0.0100,0.8590,1,0,114.4180,0.1817,0,0,0,0,1,1,13,112.2500,0.1250,22.7680,2.0990,0.8590,1,1,112.2500,0.1817,0,0,0,2,1,0,-1,113.9180,-0.0450,33.2250,-0.0100,0.8590,1,0,114.4180,0.1817,0,0,0,1,-6.7894
34.8050,-0.1350,126.0000,pid,0,0,119.6250,0.0430,32.2810,0.7200,0.0230,1.0000,113.9180,1,0,-1,118.1050,-0.0430,32.3290,-0.0170,0.8310,1,0,118.4800,0.1951,0,0,0,0,1,1,13,115.5620,0.2970,23.6520,0.1820,0.8310,1,1,115.5620,0.1951,0,0,0,2,1,0,-1,118.1050,-0.0430,32.3290,-0.0170,0.8310,1,0,118.4800,0.1951,0,0,0,1,-6.7399
34.7960,-0.1770,126.0000,pid,0,0,117.7500,-0.0300,31.6410,0.7700,0.0240,1.0000,118.1050,1,0,-1,116.2300,0.0300,31.8490,-0.0200,0.8190,1,0,116.6050,0.2036,0,0,0,0,1,1,13,118.4380,0.1560,23.6350,-1.3880,0.8190,1,1,118.4380,0.1699,1,0,0,2,1,0,-1,116.2300,0.0300,31.8490,-0.0200,0.8190,1,0,116.6050,0.2036,0,0,0,1,-6.7065
34.7880,-0.1640,126.0000,pid,0,0,121.5620,-0.0120,32.4690,0.6060,0.0240,1.0000,116.2300,1,0,-1,120.0430,0.0120,32.5380,-0.0160,0.7760,1,0,120.1680,0.2117,0,0,0,0,1,1,13,119.7500,0.3280,23.9160,-2.5680,0.7760,1,1,119.7500,-0.0924,1,0,0,2,1,0,-1,120.0430,0.0120,32.5380,-0.0160,0.7760,1,0,120.1680,0.2117,0,0,0,1,-6.6605
34.7940,-0.0320,126.0000,pid,0,0,118.8120,0.0100,32.4060,0.7250,0.0240,1.0000,120.0430,1,0,-1,117.2930,-0.0100,32.6310,-0.0200,0.7660,1,0,117.6050,0.2060,0,0,0,0,1,1,13,119.7500,0.3280,23.6020,-3.5830,0.7660,1,1,119.7500,-0.3739,1,0,0,2,1,0,-1,117.2930,-0.0100,32.6310,-0.0200,0.7660,1,0,117.6050,0.2060,0,0,0,1,-6.5879
34.7850,-0.0890,126.0000,pid,0,0,115.5000,0.0480,32.4060,0.8650,0.0240,1.0000,117.2930,1,0,-1,113.9800,-0.0480,32.6220,-0.0200,0.8650,1,0,114.5430,0.2149,0,0,0,0,1,1,13,111.6250,0.3280,23.8990,-4.2750,0.8650,1,1,111.6250,-0.7559,1,0,0,2,1,0,-1,113.9800,-0.0480,32.6220,-0.0200,0.8650,1,0,114.5430,0.2149,0,0,0,1,-6.5387
34.7890,-0.0110,126.0000,pid,0,0,119.2500,0.0200,32.8440,0.5980,0.0240,1.0000,113.9800,1,0,-1,117.7300,-0.0200,33.0640,-0.0300,0.8120,1,0,117.9180,0.2107,0,0,0,0,1,1,13,111.6250,0.3280,23.9030,-4.7770,0.8120,1,1,111.6250,-1.0981,1,0,0,2,1,0,-1,117.7300,-0.0200,33.0640,-0.0300,0.8120,1,0,117.9180,0.2107,0,0,0,1,-6.4890
34.7980,0.0650,126.0000,pid,0,0,116.2500,-0.0070,33.0000,0.7430,0.0250,1.0000,117.7300,1,0,-1,114.7300,0.0070,33.2860,-0.0220,0.7980,1,0,115.1050,0.2017,0,0,0,0,1,1,13,103.7500,0.3120,24.0870,-5.0660,0.7980,1,1,103.7500,-1.5274,1,0,0,2,1,0,-1,114.7300,0.0070,33.2860,-0.0220,0.7980,1,0,115.1050,0.2017,0,0,0,1,-6.4568
34.8090,0.1260,126.0000,pid,0,0,115.3750,-0.0180,32.8440,0.7410,0.0250,1.0000,114.7300,1,0,-1,113.8550,0.0180,33.2150,-0.0100,0.7860,1,0,114.3550,0.1912,0,0,0,0,1,1,13,110.6880,0.1560,24.8620,-5.0080,0.7860,1,1,110.6880,-1.6496,1,0,0,2,1,0,-1,113.8550,0.0180,33.2150,-0.0100,0.7860,1,0,114.3550,0.1912,0,0,0,1,-6.4099
34.8080,0.0750,126.0000,pid,0,0,117.2500,0.0090,32.8440,0.7870,0.0250,1.0000,114.7300,1,0,-1,115.7300,-0.0090,33.1390,-0.0160,0.7870,1,0,116.2300,0.1922,0,0,0,0,1,1,13,106.6880,0.2500,25.0220,-4.8430,0.7870,1,1,106.6880,-1.8910,1,0,0,2,1,0,-1,115.7300,-0.0090,33.1390,-0.0160,0.7870,1,0,116.2300,0.1922,0,0,0,1,-6.3628
34.8010,-0.0160,126.0000,pid,0,0,117.9380,0.0110,33.0000,0.7320,0.0250,1.0000,115.7300,1,0,-1,116.4180,-0.0110,33.2320,-0.0130,0.7760,1,0,116.7930,0.1990,0,0,0,0,1,1,13,106.6880,0.2500,25.0150,-4.6420,0.7760,1,1,106.6880,-2.0379,1,0,0,2,1,0,-1,116.4180,-0.0110,33.2320,-0.0130,0.7760,1,0,116.7930,0.1990,0,0,0,1,-6.3092
