trackId,dRel,yRel,vRel,slot,age,v_ground,v_range,dt
5,62.1250,1.3906,-3.2472,0.0000,126.0000,29.3250,,-16.9626
5,60.0000,1.4062,-3.0889,0.0000,126.0000,29.4750,,-16.9121
5,60.0000,1.4062,-3.0611,0.0000,126.0000,29.4750,,-16.8421
5,63.5625,1.3750,-3.0389,0.0000,126.0000,29.4750,,-16.7823
5,63.7500,1.3906,-2.8694,0.0000,126.0000,29.6250,,-16.7232
5,60.2500,1.3594,-2.6833,0.0000,126.0000,29.7750,,-16.6519
5,61.8750,1.3750,-2.5056,0.0000,126.0000,29.9250,,-16.5929
5,61.8750,1.3750,-2.5056,0.0000,126.0000,29.9250,,-16.5422
5,66.4375,1.3906,-2.7861,0.0000,126.0000,29.6250,,-16.4826
5,66.4375,1.3906,-3.0583,0.0000,126.0000,29.3250,,-16.4231
5,63.8750,1.3594,-2.9028,0.0000,126.0000,29.4750,,-16.3625
5,63.8750,1.3594,-2.7389,0.0000,126.0000,29.6250,,-16.3121
5,62.5000,1.3125,-2.7139,0.0000,126.0000,29.6250,,-16.2231
5,62.5000,1.3125,-2.3889,0.0000,126.0000,29.9250,,-16.1726
5,59.1250,1.2969,-2.5306,0.0000,126.0000,29.7750,,-16.1028
5,62.0000,1.2812,-2.5111,0.0000,126.0000,29.7750,,-16.0524
5,62.0000,1.2812,-3.0917,0.0000,126.0000,29.1750,,-16.0122
5,62.4375,1.2969,-3.2444,0.0000,126.0000,29.0250,-2.4997,-15.9229
5,62.3750,1.2969,-3.2028,0.0000,126.0000,29.0250,-3.1563,-15.8623
5,62.3750,1.2969,-3.3389,0.0000,126.0000,28.8750,-3.7330,-15.8131
5,62.6250,1.1562,-3.4528,0.0000,126.0000,28.7250,-2.8225,-15.7420
5,62.1250,1.1250,-3.1361,0.0000,126.0000,29.0250,-3.6578,-15.6825
5,61.9375,1.1094,-2.8306,0.0000,126.0000,29.3250,-3.6901,-15.6325
5,58.2500,1.0469,-2.6444,0.0000,126.0000,29.4750,-3.7068,-15.5625
5,60.6250,1.0625,-2.9389,0.0000,126.0000,29.1750,-3.6892,-15.5023
5,61.6875,1.0781,-2.6250,0.0000,126.0000,29.4750,-4.6106,-15.4424
5,61.6875,1.0781,-2.5972,0.0000,126.0000,29.4750,-4.6333,-15.3925
5,57.8750,1.0312,-2.8611,0.0000,126.0000,29.1750,-4.6335,-15.3227
5,58.3125,1.0312,-2.8333,0.0000,126.0000,29.1750,-4.6127,-15.2629
5,58.3125,1.0312,-2.8306,0.0000,126.0000,29.1750,-3.8476,-15.2126
5,55.6875,0.9844,-2.8111,0.0000,126.0000,29.1750,-3.8301,-15.1428
5,55.6875,0.9844,-2.7750,0.0000,126.0000,29.1750,-3.6012,-15.0922
5,56.3125,0.9531,-2.7611,0.0000,126.0000,29.1750,-3.4008,-15.0327
5,54.8750,0.9531,-2.5833,0.0000,126.0000,29.3250,-3.2309,-14.9627
5,54.4375,0.9375,-2.7028,0.0000,126.0000,29.1750,-3.4792,-14.9124
5,54.4375,0.9375,-2.6778,0.0000,126.0000,29.1750,-3.4625,-14.8527
5,55.0000,0.9531,-2.6472,0.0000,126.0000,29.1750,-3.4447,-14.7827
5,54.5625,0.9375,-2.6083,0.0000,126.0000,29.1750,-3.4635,-14.7230
5,54.3750,0.9375,-2.6056,0.0000,126.0000,29.1750,-4.6568,-14.6727
5,54.3125,0.9375,-2.8833,0.0000,126.0000,28.8750,-4.5432,-14.6025
5,54.2500,0.9375,-3.0028,0.0000,126.0000,28.7250,-4.9337,-14.5527
5,54.3125,0.9375,-2.9833,0.0000,126.0000,28.7250,-4.9330,-14.4923
5,54.3750,0.9375,-2.8139,0.0000,126.0000,28.8750,-4.4131,-14.4222
5,54.3750,0.9375,-2.7972,0.0000,126.0000,28.8750,-4.3908,-14.3727
5,54.3750,0.9375,-2.6000,0.0000,126.0000,29.0250,-3.7386,-14.3122
5,53.9375,0.9844,-2.5861,0.0000,126.0000,29.0250,-3.7372,-14.2525
5,54.6875,0.9688,-2.5583,0.0000,126.0000,29.0250,-3.5066,-14.1926
5,54.6875,0.9688,-2.6861,0.0000,126.0000,28.8750,-0.9496,-14.1329
5,56.7500,1.0000,-2.5028,0.0000,126.0000,29.0250,-0.6405,-14.0722
5,55.0625,0.9688,-2.4861,0.0000,126.0000,29.0250,-0.6403,-14.0124
5,54.5000,0.9531,-2.4611,0.0000,126.0000,29.0250,-0.4596,-13.9423
5,56.4375,1.0000,-2.1611,0.0000,126.0000,29.3250,-1.3724,-13.8930
5,55.3125,0.9688,-2.1250,0.0000,126.0000,29.3250,-1.2499,-13.8226
5,55.3125,0.9688,-2.2472,0.0000,126.0000,29.1750,-1.3172,-13.7628
5,57.1875,0.9375,-1.9389,0.0000,126.0000,29.4750,-1.3174,-13.7029
5,50.9375,0.9062,-1.7750,0.0000,126.0000,29.6250,-1.2738,-13.6425
5,50.9375,0.9062,-1.8750,0.0000,126.0000,29.4750,-1.2561,-13.5828
5,52.6250,1.0938,-1.8528,0.0000,126.0000,29.4750,-1.4940,-13.5230
5,52.6250,1.0938,-1.9694,0.0000,126.0000,29.3250,-0.7930,-13.4625
5,51.6250,1.1562,-1.9528,0.0000,126.0000,29.3250,0.5209,-13.4030
5,51.6250,1.1562,-1.7778,0.0000,126.0000,29.4750,0.5182,-13.3427
5,50.6875,1.1406,-1.7472,0.0000,126.0000,29.4750,-0.8844,-13.2832
5,48.5000,1.1094,-1.7306,0.0000,126.0000,29.4750,-0.8840,-13.2226
5,48.8750,1.0938,-1.5500,0.0000,126.0000,29.6250,-1.7074,-13.1629
5,57.5625,1.1719,-1.3778,0.0000,126.0000,29.7750,-1.8294,-13.1025
5,55.9375,1.1406,-1.4917,0.0000,126.0000,29.6250,-1.8296,-13.0429
5,54.3750,1.1250,-1.4917,0.0000,126.0000,29.6250,-2.0123,-12.9829
5,53.9375,1.1719,-1.4667,0.0000,126.0000,29.6250,-2.0125,-12.9229
5,51.0000,1.1406,-1.4333,0.0000,126.0000,29.6250,-2.0124,-12.8631
5,52.0625,1.1719,-1.5500,0.0000,126.0000,29.4750,-2.0120,-12.8025
5,52.0000,1.1562,-1.5361,0.0000,126.0000,29.4750,-2.0123,-12.7424
5,51.7500,1.1406,-1.8167,0.0000,126.0000,29.1750,-2.0117,-12.6830
5,51.2500,1.1406,-1.4861,0.0000,126.0000,29.4750,-2.5006,-12.6120
5,51.2500,1.1406,-1.6111,0.0000,126.0000,29.3250,-3.5358,-12.5624
5,52.6875,1.0625,-1.6028,0.0000,126.0000,29.3250,-3.0481,-12.5028
5,55.5625,1.1094,-1.4139,0.0000,126.0000,29.4750,-3.0495,-12.4432
5,50.7500,1.1875,-1.2333,0.0000,126.0000,29.6250,-2.5002,-12.3824
5,55.4375,1.1875,-1.3472,0.0000,126.0000,29.4750,-2.2565,-12.3224
5,55.4375,1.1875,-1.1806,0.0000,126.0000,29.6250,-1.5238,-12.2627
5,50.3750,1.1406,-1.0000,0.0000,126.0000,29.7750,-1.5246,-12.2023
5,52.5625,1.1250,-1.1472,0.0000,126.0000,29.6250,-1.5240,-12.1426
5,50.9375,1.1562,-1.1194,0.0000,126.0000,29.6250,-3.2934,-12.0830
5,51.1875,1.1562,-1.0833,0.0000,126.0000,29.6250,-2.5916,-12.0226
5,50.4375,1.1719,-0.8917,0.0000,126.0000,29.7750,-1.7381,-11.9625
5,50.4375,1.1719,-1.0111,0.0000,126.0000,29.6250,-1.5241,-11.8926
5,51.1875,1.1562,-0.8417,0.0000,126.0000,29.7750,1.2498,-11.8432
5,51.1875,1.1562,-0.7944,0.0000,126.0000,29.7750,1.2804,-11.7724
5,51.6250,1.1406,-0.7944,0.0000,126.0000,29.7750,3.4154,-11.7130
5,54.0000,1.1562,-0.7694,0.0000,126.0000,29.7750,3.4134,-11.6524
5,47.5000,1.0469,-0.8556,0.0000,126.0000,29.6250,3.4324,-11.5930
5,45.3750,1.0156,-0.8333,0.0000,126.0000,29.6250,3.4154,-11.5323
