trackId,dRel,yRel,vRel,slot,age,v_ground,v_range,dt
15,70.6875,1.3281,-1.9694,0.0000,93.0000,19.2750,-5.5796,-5.8523
15,70.6875,1.3281,-2.2833,0.0000,94.0000,18.9750,-4.7322,-5.8016
15,73.0625,1.5469,-1.8611,0.0000,95.0000,19.4250,-4.7326,-5.7324
15,73.0625,1.5469,-1.8194,0.0000,96.0000,19.4250,-3.3231,-5.6719
15,72.0000,1.7344,-1.9972,0.0000,97.0000,19.2750,-3.2920,-5.6125
15,73.3125,1.8281,-1.9639,0.0000,98.0000,19.2750,-4.4682,-5.5526
15,73.3125,1.8281,-1.9917,0.0000,99.0000,19.2750,-4.4469,-5.5022
15,77.8750,2.1094,-1.5444,0.0000,100.0000,19.7250,-4.4895,-5.4420
15,77.8750,2.1094,-1.8417,0.0000,101.0000,19.4250,-5.0678,-5.3723
15,79.9375,2.2500,-1.3750,0.0000,102.0000,19.8750,-5.1821,-5.3220
15,71.5000,2.4062,-1.8389,0.0000,103.0000,19.4250,-5.1336,-5.2526
15,72.1250,2.4531,-2.0139,0.0000,104.0000,19.2750,-5.3727,-5.2021
15,67.6875,2.4844,-2.1361,0.0000,105.0000,19.1250,-4.6431,-5.1324
15,67.6875,2.4844,-2.7417,0.0000,106.0000,18.5250,-4.4892,-5.0720
15,72.1250,2.5938,-3.0306,0.0000,107.0000,18.2250,-4.4899,-5.0023
15,63.3125,2.6719,-3.2000,0.0000,108.0000,18.0750,-3.5668,-4.9418
15,63.5625,2.6562,-3.5167,0.0000,109.0000,17.7750,-2.0023,-4.8728
15,69.5625,2.7812,-3.3778,0.0000,110.0000,17.9250,-1.3412,-4.8224
15,67.0000,3.0000,-2.9083,0.0000,111.0000,18.3750,-1.3290,-4.7524
15,72.8125,3.2031,-2.9222,0.0000,112.0000,18.3750,-1.3347,-4.7021
15,72.8125,3.2031,-2.6028,0.0000,113.0000,18.6750,-1.8603,-4.6528
15,68.0000,3.4688,-2.9222,0.0000,114.0000,18.3750,-1.8687,-4.5728
15,74.9375,3.6094,-3.3694,0.0000,115.0000,17.9250,-2.0025,-4.5225
15,70.3750,3.8281,-2.7611,0.0000,116.0000,18.5250,-1.9926,-4.4521
15,69.8750,3.8281,-3.2278,0.0000,117.0000,18.0750,-4.2171,-4.4020
15,70.6875,3.8750,-2.7444,0.0000,118.0000,18.5250,-4.2384,-4.3324
15,69.9375,4.0781,-2.6111,0.0000,119.0000,18.6750,-4.1967,-4.2823
15,69.4375,4.1250,-2.9306,0.0000,120.0000,18.3750,-1.6152,-4.2126
15,71.6250,4.2031,-2.6389,0.0000,121.0000,18.6750,-1.8419,-4.1521
15,67.0625,4.2969,-2.7833,0.0000,122.0000,18.5250,-1.8508,-4.0927
15,66.0625,4.3594,-2.9500,0.0000,123.0000,18.3750,-0.1525,-4.0421
15,67.8750,4.5156,-2.7861,0.0000,124.0000,18.5250,-0.5158,-3.9818
15,67.8750,4.6094,-2.7583,0.0000,125.0000,18.5250,0.0000,-3.9222
15,69.3125,4.7031,-2.9333,0.0000,126.0000,18.3750,0.2133,-3.8618
15,66.3750,4.7188,-3.6667,0.0000,126.0000,17.6250,0.2124,-3.8020
15,69.2500,4.9531,-3.2639,0.0000,126.0000,18.0750,-0.6739,-3.7324
15,69.2500,4.9531,-2.9833,0.0000,126.0000,18.3750,-0.5158,-3.6720
15,74.8125,5.4375,-2.8250,0.0000,126.0000,18.5250,-2.0828,-3.6225
15,74.8125,5.4375,-2.5333,0.0000,126.0000,18.8250,-2.1131,-3.5723
15,68.1250,5.6406,-2.8361,0.0000,126.0000,18.5250,-0.9104,-3.4926
15,69.1875,5.6250,-2.8500,0.0000,126.0000,18.5250,-2.4394,-3.4321
15,69.1875,5.6250,-2.8417,0.0000,126.0000,18.5250,-2.8530,-3.3819
15,69.1875,5.9062,-2.8361,0.0000,126.0000,18.5250,-2.6520,-3.3226
15,70.2500,6.0312,-2.8528,0.0000,126.0000,18.5250,-2.6216,-3.2520
15,68.8125,6.2031,-3.0083,0.0000,126.0000,18.3750,-2.6212,-3.2018
15,67.3750,6.0938,-3.3389,0.0000,126.0000,18.0750,-2.3783,-3.1322
15,66.6250,6.2188,-3.1639,0.0000,126.0000,18.2250,-1.6231,-3.0725
15,67.6875,6.3594,-2.8861,0.0000,126.0000,18.5250,-1.7602,-3.0223
15,68.1875,6.4219,-3.2000,0.0000,126.0000,18.2250,-2.1848,-2.9424
15,66.6250,6.3906,-2.9000,0.0000,126.0000,18.5250,-2.1845,-2.8827
15,66.6250,6.3906,-2.9472,0.0000,126.0000,18.5250,-2.1950,-2.8219
15,68.1875,6.6250,-2.7667,0.0000,126.0000,18.6750,-2.8516,-2.7626
15,67.4375,6.7656,-2.9333,0.0000,126.0000,18.5250,-2.1948,-2.7122
15,68.6250,6.7656,-3.3833,0.0000,126.0000,18.0750,-1.2198,-2.6422
15,68.5000,6.7656,-3.3750,0.0000,126.0000,18.0750,-0.9710,-2.5823
15,70.0000,6.8438,-3.8611,0.0000,126.0000,17.6250,-0.7282,-2.5319
15,65.3750,6.8281,-4.3194,0.0000,126.0000,17.1750,-0.0613,-2.4630
15,64.5000,6.5625,-5.0861,0.0000,126.0000,16.4250,-0.0616,-2.4024
15,69.0000,6.6094,-4.8250,0.0000,126.0000,16.7250,-0.0616,-2.3428
15,63.7500,6.6875,-5.4250,0.0000,126.0000,16.1250,-1.4394,-2.2821
15,64.3125,6.7500,-5.4417,0.0000,126.0000,16.1250,-2.3592,-2.2320
15,66.6875,6.7188,-4.9389,0.0000,126.0000,16.5750,-2.1753,-2.1620
15,64.5625,6.6094,-5.1167,0.0000,126.0000,16.4250,-1.6314,-2.1023
15,65.0000,6.5469,-4.6667,0.0000,126.0000,16.8750,-1.7074,-2.0519
15,64.2500,6.4844,-4.5194,0.0000,126.0000,17.0250,-1.9423,-1.9827
15,63.0625,6.4688,-4.5472,0.0000,126.0000,17.0250,-1.5850,-1.9221
15,63.3750,6.4688,-4.5500,0.0000,126.0000,17.0250,-2.1034,-1.8622
15,63.3750,6.4688,-4.5556,0.0000,126.0000,17.0250,-1.9818,-1.8117
15,60.7500,6.2969,-6.5139,0.0000,126.0000,15.0750,-1.4706,-1.7417
15,66.7500,6.3906,-6.3444,0.0000,126.0000,15.2250,-1.8205,-1.6821
15,64.7500,6.4062,-7.4056,0.0000,126.0000,14.1750,-1.9516,-1.6224
15,67.2500,6.4531,-7.8389,0.0000,126.0000,13.7250,-1.9512,-1.5627
15,67.7500,6.5312,-9.5194,0.0000,126.0000,12.0750,-1.9427,-1.5124
15,69.0625,6.6250,-9.9722,0.0000,126.0000,11.6250,-2.3468,-1.4520
15,70.0625,6.7031,-9.5389,0.0000,126.0000,12.0750,-0.9145,-1.4018
15,70.0625,6.7031,-10.4528,0.0000,126.0000,11.1750,-2.2557,-1.3526
15,66.2500,6.4062,-10.0056,0.0000,126.0000,11.6250,-3.4769,-1.2818
15,64.3750,6.1250,-9.3972,0.0000,126.0000,12.2250,-3.4895,-1.2120
15,64.3750,6.1250,-9.3889,0.0000,126.0000,12.2250,-3.5073,-1.1618
15,64.3750,6.0469,-9.2917,0.0000,126.0000,12.3750,-3.5057,-1.1018
15,64.1875,5.7500,-8.8278,0.0000,126.0000,12.8250,-3.9150,-1.0225
15,63.3750,5.6406,-8.2444,0.0000,126.0000,13.4250,-3.7807,-0.9628
15,63.3750,5.6406,-8.0944,0.0000,126.0000,13.5750,-3.9333,-0.8919
15,62.5625,5.5469,-8.1306,0.0000,126.0000,13.5750,-4.8492,-0.8324
15,63.1250,5.2812,-7.5056,0.0000,126.0000,14.1750,-5.0077,-0.7720
15,67.1250,5.2500,-6.9222,0.0000,126.0000,14.7750,-5.0331,-0.7226
15,64.4375,5.2031,-7.0806,0.0000,126.0000,14.6250,-6.4628,-0.6524
15,64.5000,5.1250,-7.0861,0.0000,126.0000,14.6250,-10.0588,-0.5926
15,63.6875,4.9688,-7.3722,0.0000,126.0000,14.3250,-10.6704,-0.5323
15,67.2500,4.9219,-7.5306,0.0000,126.0000,14.1750,-10.9219,-0.4729
15,67.2500,4.8125,-7.6889,0.0000,126.0000,14.0250,-11.8369,-0.4123
15,59.8750,4.5469,-7.9611,0.0000,126.0000,13.7250,-11.7810,-0.3520
15,57.1250,4.2344,-8.1250,0.0000,126.0000,13.5750,-12.7690,-0.2924
15,63.5000,4.1250,-7.6722,0.0000,126.0000,14.0250,-11.5364,-0.2329
15,57.3750,3.9062,-7.9889,0.0000,126.0000,13.7250,-11.6853,-0.1722
15,56.0000,3.7500,-8.0000,0.0000,126.0000,13.7250,-11.6866,-0.1127
15,61.6875,3.7188,-7.6944,0.0000,126.0000,14.0250,-11.6888,-0.0520
15,56.5000,3.7188,-7.3694,0.0000,126.0000,14.3250,-11.7093,0.0075
15,60.8750,3.6875,-7.2417,0.0000,126.0000,14.4750,-11.2770,0.0672
15,55.3125,3.5156,-7.8361,0.0000,126.0000,13.8750,-11.1866,0.1278
15,53.4375,3.3438,-8.0611,0.0000,126.0000,13.5750,-11.1808,0.1871
15,53.0625,3.2500,-7.5333,0.0000,126.0000,13.8750,-10.6628,0.2476
15,53.0625,3.1562,-8.0306,0.0000,126.0000,13.4250,-10.7019,0.3072
15,51.5000,2.8906,-7.4361,0.0000,126.0000,13.8750,-10.7532,0.3681
15,46.1250,2.6562,-7.0417,0.0000,126.0000,14.1750,-10.7835,0.4280
15,44.0000,2.4688,-6.4556,0.0000,126.0000,14.6250,-9.7754,0.4873
15,45.3750,2.3438,-6.4194,0.0000,126.0000,14.6250,-9.7690,0.5477
15,45.2500,2.2500,-6.3528,0.0000,126.0000,14.4750,-9.2531,0.6073
15,44.6875,2.1719,-6.5139,0.0000,126.0000,14.1750,-9.2833,0.6672
15,42.3750,2.0938,-6.4806,0.0000,126.0000,14.0250,-7.5680,0.7276
15,42.5000,1.9375,-6.4806,0.0000,126.0000,13.8750,-6.4945,0.7877
15,40.3125,1.7031,-6.1306,0.0000,126.0000,14.0250,-6.9546,0.8472
15,40.0000,1.6250,-5.6333,0.0000,126.0000,14.3250,-7.0001,0.9079
15,40.1875,1.5625,-5.4639,0.0000,126.0000,14.3250,-6.9548,0.9675
15,40.1875,1.5625,-5.7667,0.0000,126.0000,13.8750,,1.0271
15,40.2500,1.4688,-5.6861,0.0000,126.0000,13.7250,,1.0878
15,41.6250,1.4531,-5.2333,0.0000,126.0000,14.0250,,1.1474
15,42.6875,1.3906,-5.1750,0.0000,126.0000,14.0250,,1.2079
15,40.5625,1.2969,-5.1722,0.0000,126.0000,13.8750,,1.2678
15,39.8750,1.2500,-4.8694,0.0000,126.0000,14.0250,,1.3273
15,42.5000,1.2344,-4.9667,0.0000,126.0000,13.8750,,1.3877
15,42.5000,1.2344,-4.9833,0.0000,126.0000,13.7250,,1.4475
15,44.9375,1.1719,-4.9167,0.0000,126.0000,13.7250,,1.5073
15,44.5625,1.1406,-4.6472,0.0000,126.0000,13.8750,,1.5680
15,44.8125,1.0625,-4.4333,0.0000,126.0000,14.0250,,1.6275
15,44.4375,1.0312,-4.0528,0.0000,126.0000,14.3250,,1.6880
15,45.1875,0.9375,-3.7500,0.0000,126.0000,14.6250,,1.7474
15,42.8125,0.8438,-3.7861,0.0000,126.0000,14.4750,,1.8073
15,43.0000,0.7812,-3.8000,0.0000,126.0000,14.4750,,1.8678
15,44.1250,0.7500,-3.8611,0.0000,126.0000,14.3250,,1.9275
15,43.1875,0.7344,-4.0000,0.0000,126.0000,14.1750,,1.9879
