v_ego,a_ego,v_cruise_kph,long_state,brake,gas,model_x,model_y,model_v,model_prob,rec_aTarget,rec_hasLead,rec_lead_dRel,vision_l1_present,vision_l1_radar,vision_l1_trackId,vision_l1_dRel,vision_l1_yRel,vision_l1_vLead,vision_l1_aLeadK,vision_l1_modelProb,vision_l2_present,vision_l2_radar,vision_l2_dRel,vision_aTarget,vision_source,vision_fcw,vision_crash_cnt,vision_n_tracks,raw_l1_present,raw_l1_radar,raw_l1_trackId,raw_l1_dRel,raw_l1_yRel,raw_l1_vLead,raw_l1_aLeadK,raw_l1_modelProb,raw_l2_present,raw_l2_radar,raw_l2_dRel,raw_aTarget,raw_source,raw_fcw,raw_crash_cnt,raw_n_tracks,openpilot_l1_present,openpilot_l1_radar,openpilot_l1_trackId,openpilot_l1_dRel,openpilot_l1_yRel,openpilot_l1_vLead,openpilot_l1_aLeadK,openpilot_l1_modelProb,openpilot_l2_present,openpilot_l2_radar,openpilot_l2_dRel,openpilot_aTarget,openpilot_source,openpilot_fcw,openpilot_crash_cnt,openpilot_n_tracks,dt
33.8460,0.0820,126.0000,off,0,1,59.8750,-0.1220,33.0310,0.9950,0.0000,1.0000,57.5740,1,0,-1,58.3550,0.1220,33.1360,-0.0180,0.9960,1,0,58.4490,0.0437,1,0,0,0,1,1,13,64.8750,0.2340,32.4850,0.0200,0.9960,1,1,64.8750,0.0198,1,0,0,2,1,1,13,64.8750,0.2340,32.2720,0.0200,0.9960,1,1,64.8750,-0.0068,1,0,0,2,-11.3983
33.8480,0.0630,126.0000,off,0,1,59.4380,-0.0820,33.1560,0.9950,0.0000,1.0000,58.3550,1,0,-1,57.9170,0.0820,33.3000,-0.0210,0.9960,1,0,57.9800,0.0470,1,0,0,0,1,1,13,62.5620,0.2500,32.7980,0.0430,0.9960,1,1,62.5620,0.0290,1,0,0,2,1,1,13,62.5620,0.2500,32.5820,0.0430,0.9960,1,1,62.5620,0.0019,1,0,0,2,-11.3477
33.8520,0.0700,126.0000,off,0,1,61.5000,-0.0500,32.1250,0.9920,0.0000,1.0000,57.9170,1,0,-1,59.9800,0.0500,32.1990,-0.0160,0.9950,1,0,60.0740,-0.0697,1,0,0,0,1,1,13,61.3750,0.2500,33.0830,0.1430,0.9950,1,1,61.3750,0.0686,1,0,0,2,1,1,13,61.3750,0.2500,32.8650,0.1420,0.9950,1,1,61.3750,0.0410,1,0,0,2,-11.2984
33.8580,0.0740,126.0000,off,0,1,59.9690,-0.1320,32.8440,0.9960,0.0000,1.0000,59.9800,1,0,-1,58.4490,0.1320,32.9610,-0.0150,0.9960,1,0,58.5110,0.0155,1,0,0,0,1,1,13,60.9380,0.2500,32.9720,0.1910,0.9960,1,1,60.9380,0.0580,1,0,0,2,1,1,13,60.9380,0.2500,32.7550,0.1890,0.9960,1,1,60.9380,0.0307,1,0,0,2,-11.2484
33.8690,0.1270,126.0000,off,0,1,60.5940,-0.1040,32.9060,0.9940,0.0000,1.0000,58.4490,1,0,-1,59.0740,0.1040,32.9210,-0.0250,0.9950,1,0,59.1050,0.0492,1,0,0,0,1,1,13,60.9380,0.2500,32.9830,0.2300,0.9950,1,1,60.9380,0.0980,1,0,0,2,1,1,13,60.9380,0.2500,32.7660,0.2280,0.9950,1,1,60.9380,0.0706,1,0,0,2,-11.1990
33.8660,0.0530,126.0000,off,0,1,61.5310,-0.0640,31.5780,0.9890,0.0000,1.0000,59.0740,1,0,-1,60.0110,0.0640,31.7410,-0.0240,0.9940,1,0,60.0420,-0.1410,1,0,0,0,1,1,13,60.8750,0.2500,33.2490,0.3350,0.9940,1,1,60.8750,0.0866,0,0,0,2,1,1,13,60.8750,0.2500,33.0310,0.3320,0.9940,1,1,60.8750,0.0621,1,0,0,2,-11.1484
33.8640,0.0210,126.0000,off,0,1,58.3440,-0.1120,32.7190,0.9960,0.0000,1.0000,60.0110,1,0,-1,56.8240,0.1120,32.8600,-0.0300,0.9960,1,0,56.8240,-0.0508,1,0,0,0,1,1,13,58.7500,0.2500,34.1270,0.6660,0.9960,1,1,58.7500,0.0552,0,0,0,2,1,1,13,58.7500,0.2500,33.9030,0.6620,0.9960,1,1,58.7500,0.0552,0,0,0,2,-11.0968
33.8610,-0.0160,126.0000,off,0,1,57.5940,-0.1400,32.4380,0.9950,0.0000,1.0000,56.8240,1,0,-1,56.0740,0.1400,32.6330,-0.0260,0.9960,1,0,56.1050,-0.1094,1,0,0,0,1,1,13,57.9380,0.2340,34.5860,1.0580,0.9960,1,1,57.9380,0.0180,0,0,0,2,1,1,13,57.9380,0.2340,34.3590,1.0510,0.9960,1,1,57.9380,0.0180,0,0,0,2,-11.0492
33.8560,-0.0340,126.0000,off,0,1,55.6250,-0.1560,32.7500,0.9940,0.0000,1.0000,56.0740,1,0,-1,54.1050,0.1560,32.8460,-0.0210,0.9950,1,0,54.1670,-0.1092,1,0,0,0,1,1,13,56.7500,0.2340,35.0420,1.4920,0.9950,1,1,56.7500,0.0002,0,0,0,2,1,1,13,56.7500,0.2340,34.8120,1.4820,0.9950,1,1,56.7500,0.0002,0,0,0,2,-10.9769
33.8570,-0.0320,126.0000,off,0,1,57.2500,-0.1590,32.6880,0.9920,0.0000,1.0000,54.1050,1,0,-1,55.7300,0.1590,32.7280,-0.0050,0.9950,1,0,55.7920,-0.1071,1,0,0,0,1,1,13,56.7500,0.2340,35.4590,1.9440,0.9950,1,1,56.7500,0.0016,0,0,0,2,1,1,13,56.7500,0.2340,35.2260,1.9310,0.9950,1,1,56.7500,0.0016,0,0,0,2,-10.9281
33.8550,-0.0410,126.0000,off,0,1,54.0310,0.2960,33.0310,0.9930,0.0000,1.0000,55.7300,1,0,-1,52.5110,-0.2960,32.9190,-0.0230,0.9940,1,0,52.5420,-0.1183,1,0,0,0,1,1,13,56.7500,0.2340,35.7440,2.3670,0.9940,1,1,56.7500,-0.0073,0,0,0,2,1,1,13,56.7500,0.2340,35.5080,2.3510,0.9940,1,1,56.7500,-0.0073,0,0,0,2,-10.8788
33.8510,-0.0580,126.0000,off,0,1,51.8440,0.5870,33.1250,0.9910,0.0000,1.0000,52.5110,1,0,-1,50.3240,-0.5870,33.1220,-0.0240,0.9940,1,0,50.3550,-0.1215,1,0,0,0,1,1,13,56.7500,0.2340,35.7400,2.6760,0.9940,1,1,56.7500,-0.0241,0,0,0,2,1,1,13,56.7500,0.2340,35.5050,2.6580,0.9940,1,1,56.7500,-0.0241,0,0,0,2,-10.8463
33.8540,-0.0280,126.0000,off,0,1,50.4690,0.6820,33.8120,0.9940,0.0000,1.0000,50.3240,1,0,-1,48.9490,-0.6820,33.8690,-0.0250,0.9940,1,0,49.1050,-0.0172,1,0,0,0,1,1,13,55.1880,0.2340,36.3460,3.0630,0.9940,1,1,55.1880,0.0062,0,0,0,2,1,1,13,55.1880,0.2340,36.1060,3.0420,0.9940,1,1,55.1880,0.0062,0,0,0,2,-10.8002
33.8630,0.0500,126.0000,off,0,1,47.7500,0.8350,33.0620,0.9960,0.0000,1.0000,48.9490,1,0,-1,46.2300,-0.8350,33.1460,-0.0410,0.9960,1,0,47.9170,-0.0818,1,0,0,0,1,1,13,55.8750,0.2340,36.6460,3.4200,0.9960,1,1,55.8750,0.0840,0,0,0,2,1,1,13,55.8750,0.2340,36.4040,3.3970,0.9960,1,1,55.8750,0.0840,0,0,0,2,-10.7466
33.8670,0.0800,126.0000,off,0,1,48.0000,0.8170,33.0620,0.9970,0.0000,1.0000,46.2300,1,0,-1,46.4800,-0.8170,33.1320,-0.0310,0.9970,1,0,47.9800,-0.0594,1,0,0,0,1,0,-1,46.4800,-0.8170,33.1320,-0.0310,0.9970,1,1,58.3750,-0.0848,1,0,0,2,1,0,-1,46.4800,-0.8170,33.1320,-0.0310,0.9970,1,1,58.3750,-0.0837,1,0,0,2,-10.6997
33.8940,0.2340,126.0000,off,0,1,47.9380,0.7730,33.3440,0.9970,0.0000,1.0000,46.4800,1,0,-1,46.4170,-0.7730,33.5150,-0.0200,0.9970,1,0,47.6050,0.0932,1,0,0,0,1,0,-1,46.4170,-0.7730,33.5150,-0.0200,0.9970,1,1,58.3750,0.0928,1,0,0,2,1,0,-1,46.4170,-0.7730,33.5150,-0.0200,0.9970,1,1,58.3750,0.0928,1,0,0,2,-10.6277
33.8980,0.1820,126.0000,off,0,1,48.0310,0.7180,33.4380,0.9970,0.0000,1.0000,46.4170,1,0,-1,46.5110,-0.7180,33.5760,-0.0190,0.9970,1,0,47.6050,0.0654,1,0,0,0,1,1,13,51.8120,0.5620,36.9840,4.1240,0.9970,1,1,51.8120,0.2159,0,0,0,2,1,1,13,51.8120,0.5620,36.7410,4.0960,0.9970,1,1,51.8120,0.2159,0,0,0,2,-10.5788
33.8990,0.1300,126.0000,off,0,1,48.3440,0.7150,33.5940,0.9970,0.0000,1.0000,46.5110,1,0,-1,46.8240,-0.7150,33.7140,-0.0180,0.9970,1,0,47.7300,0.0499,1,0,0,0,1,1,13,51.8120,0.5620,36.9660,4.1580,0.9970,1,1,51.8120,0.1641,0,0,0,2,1,1,13,51.8120,0.5620,36.7220,4.1300,0.9970,1,1,51.8120,0.1641,0,0,0,2,-10.5294
33.9130,0.2030,126.0000,off,0,1,46.2500,0.6790,33.7500,0.9970,0.0000,1.0000,46.8240,1,0,-1,44.7300,-0.6790,33.8100,-0.0190,0.9970,1,0,45.7300,0.0934,1,0,0,0,1,1,13,51.8120,0.5620,36.9800,4.1300,0.9970,1,1,51.8120,0.2371,0,0,0,2,1,1,13,51.8120,0.5620,36.7370,4.1030,0.9970,1,1,51.8120,0.2371,0,0,0,2,-10.4966
33.9140,0.1260,126.0000,off,0,1,45.9380,0.5810,33.9060,0.9980,0.0000,1.0000,44.7300,1,0,-1,44.4170,-0.5810,34.0980,-0.0100,0.9980,1,0,44.3860,0.0767,1,0,0,0,1,1,13,54.6250,0.5780,37.0110,4.0580,0.9980,1,1,54.6250,0.1604,0,0,0,2,1,1,13,54.6250,0.5780,36.7680,4.0310,0.9980,1,1,54.6250,0.1604,0,0,0,2,-10.4482
33.9150,0.0870,126.0000,off,0,1,48.1560,0.7000,33.8750,0.9980,0.0000,1.0000,44.4170,1,0,-1,46.6360,-0.7000,33.9740,-0.0200,0.9980,1,0,47.3550,0.0498,1,0,0,0,1,1,13,54.8750,0.6410,37.1540,3.9810,0.9980,1,1,54.8750,0.1214,0,0,0,2,1,1,13,54.8750,0.6410,36.9090,3.9550,0.9980,1,1,54.8750,0.1214,0,0,0,2,-10.3979
33.9160,0.0530,126.0000,off,0,1,43.7500,0.5430,33.8750,0.9980,0.0000,1.0000,46.6360,1,0,-1,42.2300,-0.5430,33.9750,-0.0060,0.9980,1,0,42.2300,-0.0065,1,0,0,0,1,1,13,51.3750,0.7660,36.8520,3.7760,0.9980,1,1,51.3750,0.0874,0,0,0,2,1,1,13,51.3750,0.7660,36.6100,3.7510,0.9980,1,1,51.3750,0.0874,0,0,0,2,-10.3489
33.9160,0.0350,126.0000,off,0,1,45.2810,0.4930,33.8750,0.9990,0.0000,1.0000,42.2300,1,0,-1,43.7610,-0.4930,33.9560,-0.0060,0.9990,1,0,43.7920,-0.0095,1,0,0,0,1,1,13,51.3750,0.7660,36.8520,3.5550,0.9990,1,1,51.3750,0.0686,0,0,0,2,1,1,13,51.3750,0.7660,36.6100,3.5310,0.9990,1,1,51.3750,0.0686,0,0,0,2,-10.3006
33.9180,0.0440,126.0000,off,0,1,45.7190,0.5140,33.9060,0.9990,0.0000,1.0000,43.7610,1,0,-1,44.1990,-0.5140,34.0460,0.0010,0.9990,1,0,44.1990,0.0129,1,0,0,0,1,0,-1,44.1990,-0.5140,34.0460,0.0010,0.9990,1,0,44.1990,-0.0138,1,0,0,2,1,0,-1,44.1990,-0.5140,34.0460,0.0010,0.9990,1,0,44.1990,-0.0136,1,0,0,2,-10.2471
33.9180,0.0220,126.0000,off,0,1,44.0000,0.5100,33.9690,0.9990,0.0000,1.0000,44.1990,1,0,-1,42.4800,-0.5100,34.0330,0.0040,0.9990,1,0,42.4800,-0.0169,1,0,0,0,1,0,-1,42.4800,-0.5100,34.0330,0.0040,0.9990,1,0,42.4800,-0.0169,1,0,0,2,1,0,-1,42.4800,-0.5100,34.0330,0.0040,0.9990,1,0,42.4800,-0.0170,1,0,0,2,-10.1970
33.9180,0.0170,126.0000,off,0,1,44.8750,0.5250,33.7810,0.9990,0.0000,1.0000,42.4800,1,0,-1,43.3550,-0.5250,33.8650,-0.0030,0.9990,1,0,43.3860,-0.0362,1,0,0,0,1,0,-1,43.3550,-0.5250,33.8650,-0.0030,0.9990,1,0,43.3860,-0.0362,1,0,0,2,1,0,-1,43.3550,-0.5250,33.8650,-0.0030,0.9990,1,0,43.3860,-0.0362,1,0,0,2,-10.1500
33.9280,0.0710,126.0000,off,0,1,46.2190,0.5320,33.5000,0.9990,0.0000,1.0000,43.3550,1,0,-1,44.6990,-0.5320,33.5740,0.0030,0.9990,1,0,44.6360,-0.0261,1,0,0,0,1,1,13,55.7500,0.9380,35.4830,1.8630,0.9990,1,1,55.7500,0.1046,0,0,0,2,1,1,13,55.7500,0.9380,35.2500,1.8510,0.9990,1,1,55.7500,0.1046,0,0,0,2,-10.0965
33.9240,0.0210,126.0000,off,0,1,44.5310,0.5110,33.6250,0.9990,0.0000,1.0000,44.6990,1,0,-1,43.0110,-0.5110,33.7330,0.0090,0.9990,1,0,42.9490,-0.0519,1,0,0,0,1,0,-1,43.0110,-0.5110,33.7330,0.0090,0.9990,1,0,42.9490,-0.0693,1,0,0,2,1,0,-1,43.0110,-0.5110,33.7330,0.0090,0.9990,1,0,42.9490,-0.0681,1,0,0,2,-10.0500
33.9280,0.0450,126.0000,off,0,1,43.4380,0.5550,33.8440,0.9990,0.0000,1.0000,43.0110,1,0,-1,41.9170,-0.5550,33.8800,0.0060,0.9990,1,0,41.8550,-0.0263,1,0,0,0,1,0,-1,41.9170,-0.5550,33.8800,0.0060,0.9990,1,0,41.8550,-0.0264,1,0,0,2,1,0,-1,41.9170,-0.5550,33.8800,0.0060,0.9990,1,0,41.8550,-0.0264,1,0,0,2,-9.9964
33.9300,0.0490,126.0000,off,0,1,43.7190,0.5020,34.0310,0.9990,0.0000,1.0000,41.9170,1,0,-1,42.1990,-0.5020,34.0320,0.0100,0.9990,1,0,42.1670,-0.0011,1,0,0,0,1,0,-1,42.1990,-0.5020,34.0320,0.0100,0.9990,1,0,42.1670,-0.0011,1,0,0,2,1,0,-1,42.1990,-0.5020,34.0320,0.0100,0.9990,1,0,42.1670,-0.0011,1,0,0,2,-9.9495
33.9290,0.0230,126.0000,off,0,1,42.3750,0.5060,34.1880,0.9990,0.0000,1.0000,42.1990,1,0,-1,40.8550,-0.5060,34.1490,0.0160,0.9990,1,0,40.8240,-0.0131,1,0,0,0,1,0,-1,40.8550,-0.5060,34.1490,0.0160,0.9990,1,0,40.8240,-0.0131,1,0,0,2,1,0,-1,40.8550,-0.5060,34.1490,0.0160,0.9990,1,0,40.8240,-0.0131,1,0,0,2,-9.8968
33.9350,0.0660,126.0000,off,0,1,37.8120,0.5050,33.9380,0.9990,0.0000,1.0000,40.8550,1,0,-1,36.2920,-0.5050,33.9430,0.0120,0.9990,1,0,36.2610,-0.0488,1,0,0,0,1,0,-1,36.2920,-0.5050,33.9430,0.0120,0.9990,1,0,36.2610,-0.0488,1,0,0,2,1,0,-1,36.2920,-0.5050,33.9430,0.0120,0.9990,1,0,36.2610,-0.0488,1,0,0,2,-9.8481
33.9350,0.0430,126.0000,off,0,1,38.3750,0.4890,33.7190,0.9990,0.0000,1.0000,36.2920,1,0,-1,36.8550,-0.4890,33.7250,0.0270,0.9990,1,0,36.8550,-0.0853,1,0,0,0,1,0,-1,36.8550,-0.4890,33.7250,0.0270,0.9990,1,0,36.8550,-0.0853,1,0,0,2,1,0,-1,36.8550,-0.4890,33.7250,0.0270,0.9990,1,0,36.8550,-0.0853,1,0,0,2,-9.8001
33.9440,0.1070,126.0000,off,0,1,36.5310,0.5100,33.7500,0.9990,0.0000,1.0000,36.8550,1,0,-1,35.0110,-0.5100,33.8030,0.0350,0.9990,1,0,35.0110,-0.0454,1,0,0,0,1,0,-1,35.0110,-0.5100,33.8030,0.0350,0.9990,1,0,35.0110,-0.0454,1,0,0,2,1,0,-1,35.0110,-0.5100,33.8030,0.0350,0.9990,1,0,35.0110,-0.0454,1,0,0,2,-9.7286
33.9560,0.1770,126.0000,off,0,1,36.2500,0.4750,33.8440,0.9990,0.0000,1.0000,35.0110,1,0,-1,34.7300,-0.4750,33.9270,0.0310,0.9990,1,0,34.7610,0.0140,1,0,0,0,1,0,-1,34.7300,-0.4750,33.9270,0.0310,0.9990,1,0,34.7610,0.0140,1,0,0,2,1,0,-1,34.7300,-0.4750,33.9270,0.0310,0.9990,1,0,34.7610,0.0140,1,0,0,2,-9.6967
33.9410,0.0010,126.0000,off,0,1,36.0620,0.4590,34.0940,0.9990,0.0000,1.0000,34.7300,1,0,-1,34.5420,-0.4590,34.2560,0.0350,0.9990,1,0,34.5420,-0.0634,1,0,0,0,1,1,14,30.3120,-2.3280,37.8710,-0.2730,0.9990,1,1,30.3120,0.0352,0,0,0,2,1,1,14,30.3120,-2.3280,37.6220,-0.2710,0.9990,1,1,30.3120,0.0352,0,0,0,2,-9.6496
33.9510,0.0730,126.0000,off,0,1,39.0940,0.4630,33.9380,0.9990,0.0000,1.0000,34.5420,1,0,-1,37.5740,-0.4630,33.9780,0.0350,0.9990,1,0,37.5420,-0.0269,1,0,0,0,1,0,-1,37.5740,-0.4630,33.9780,0.0350,0.9990,1,0,37.5420,-0.0310,1,0,0,2,1,0,-1,37.5740,-0.4630,33.9780,0.0350,0.9990,1,0,37.5420,-0.0304,1,0,0,2,-9.5963
33.9540,0.0700,126.0000,off,0,1,35.9380,0.4740,34.3440,0.9990,0.0000,1.0000,37.5740,1,0,-1,34.4170,-0.4740,34.3870,0.0400,0.9990,1,0,34.3550,-0.0006,1,0,0,0,1,1,14,29.5620,-2.0940,37.9010,-0.4060,0.9990,1,1,29.5620,0.1043,0,0,0,2,1,1,14,29.5620,-2.0940,37.6520,-0.4030,0.9990,1,1,29.5620,0.1043,0,0,0,2,-9.5508
33.9590,0.0850,126.0000,off,0,1,35.0000,0.4110,35.2190,0.9990,0.0000,1.0000,34.4170,1,0,-1,33.4800,-0.4110,35.2110,0.0470,0.9990,1,0,33.4490,0.1108,1,0,0,0,1,1,14,28.8120,-2.0310,37.7560,-0.4820,0.9990,1,1,28.8120,0.1194,0,0,0,2,1,1,14,28.8120,-2.0310,37.5070,-0.4790,0.9990,1,1,28.8120,0.1194,0,0,0,2,-9.5000
33.9650,0.0980,126.0000,off,0,1,37.8750,0.4060,34.9060,0.9990,0.0000,1.0000,33.4800,1,0,-1,36.3550,-0.4060,35.0170,0.0500,0.9990,1,0,36.3550,0.1169,1,0,0,0,1,1,14,28.8120,-2.0310,37.7620,-0.5350,0.9990,1,1,28.8120,0.1319,0,0,0,2,1,1,14,28.8120,-2.0310,37.5140,-0.5320,0.9990,1,1,28.8120,0.1319,0,0,0,2,-9.4463
33.9590,0.0120,126.0000,off,0,1,36.7500,0.4300,34.5940,0.9990,0.0000,1.0000,36.3550,1,0,-1,35.2300,-0.4300,34.5670,0.0400,0.9990,1,0,35.1670,-0.0115,1,0,0,0,1,1,14,29.0000,-1.8910,37.7370,-0.5780,0.9990,1,1,29.0000,0.0462,0,0,0,2,1,1,14,29.0000,-1.8910,37.4880,-0.5750,0.9990,1,1,29.0000,0.0462,0,0,0,2,-9.3983
33.9650,0.0540,126.0000,off,0,1,38.9380,0.4230,34.0310,0.9990,0.0000,1.0000,35.2300,1,0,-1,37.4170,-0.4230,34.0850,0.0330,0.9990,1,0,37.3860,-0.0295,1,0,0,0,1,1,14,29.0000,-1.8910,37.7200,-0.6100,0.9990,1,1,29.0000,0.0883,0,0,0,2,1,1,14,29.0000,-1.8910,37.4720,-0.6060,0.9990,1,1,29.0000,0.0883,0,0,0,2,-9.3495
33.9670,0.0350,126.0000,off,0,1,40.5620,0.3480,34.3120,0.9990,0.0000,1.0000,37.4170,1,0,-1,39.0420,-0.3480,34.3870,0.0280,0.9990,1,0,38.9800,0.0082,1,0,0,0,1,1,14,29.7500,-1.8280,37.7330,-0.6230,0.9990,1,1,29.7500,0.0692,0,0,0,2,1,1,14,29.7500,-1.8280,37.4850,-0.6190,0.9990,1,1,29.7500,0.0692,0,0,0,2,-9.2973
33.9710,0.0610,126.0000,off,0,1,39.1880,0.3130,34.5620,0.9990,0.0000,1.0000,39.0420,1,0,-1,37.6670,-0.3130,34.6610,0.0520,0.9990,1,0,37.6360,0.0546,1,0,0,0,1,1,14,32.6250,-1.8440,38.0320,-0.5400,0.9990,1,1,32.6250,0.0948,0,0,0,2,1,1,14,32.6250,-1.8440,37.7810,-0.5360,0.9990,1,1,32.6250,0.0948,0,0,0,2,-9.2491
