cam_track,h,h_s,v_cam,radar_x,cam_ids_in_window,dt
1,81.6617,81.7126,-5.5164,55.3125,1,-3.4157
1,82.9246,82.9246,-5.2236,54.8750,1,-3.3657
1,83.0668,83.0668,-5.6601,57.5625,1,-3.3157
1,83.9510,83.2754,-6.7998,58.3125,1,-3.2657
1,83.2754,83.4945,-6.2215,53.8750,1,-3.2157
1,83.4945,83.9510,-6.3960,53.8750,1,-3.1657
1,84.3545,84.2822,-5.9750,53.8750,1,-3.1157
1,84.3191,84.3191,-6.1525,57.5625,1,-3.0657
1,84.2822,84.3545,-5.8852,54.7500,1,-3.0157
1,84.4129,84.4129,-5.3705,53.0000,1,-2.9657
1,85.1513,84.7253,-5.4696,53.0000,1,-2.9156
1,84.7253,85.1513,-4.9085,55.5000,1,-2.8656
1,85.7013,85.7013,-4.8109,55.5000,1,-2.8157
1,87.4807,87.3491,-4.4860,53.2500,1,-2.7657
1,87.3491,87.4807,-4.8039,52.6875,1,-2.7157
1,87.7729,87.7566,-4.5083,52.6875,1,-2.6657
1,87.7566,87.7729,-4.4032,53.3125,1,-2.6157
1,88.7663,88.6830,-4.4354,53.3125,1,-2.5657
1,88.6830,88.7663,-4.3719,50.5625,1,-2.5157
1,90.3875,90.1153,-5.1852,50.5625,1,-2.4657
1,90.3357,90.3357,-5.0441,50.3125,1,-2.4157
1,90.1153,90.3793,-4.8895,51.1250,1,-2.3657
1,90.3833,90.3793,-4.8794,51.1875,1,-2.3157
1,90.3793,90.3833,-4.6682,51.1875,1,-2.2657
1,91.2315,91.2315,-4.7975,49.8125,1,-2.2157
1,91.4231,91.2315,-4.8476,50.0625,1,-2.1657
1,91.3295,91.3295,-5.5914,50.0625,1,-2.1157
1,90.5112,91.4231,-5.4132,51.7500,1,-2.0657
1,91.7409,91.7409,-5.8647,51.7500,1,-2.0157
1,93.3836,93.2495,-5.1025,51.7500,1,-1.9657
1,93.4381,93.3836,-5.0492,52.1250,1,-1.9157
1,93.2495,93.4381,-5.0912,51.6250,1,-1.8657
1,94.0140,94.0140,-5.2588,53.3750,1,-1.8157
1,95.4383,95.4383,-5.2898,53.2500,1,-1.7657
1,96.0507,96.0507,-4.8452,53.2500,1,-1.7157
1,96.4036,96.4036,-5.1049,51.7500,1,-1.6657
1,98.1685,97.8221,-5.5788,51.6875,1,-1.6157
1,97.8221,98.1685,-5.6625,51.6875,1,-1.5657
1,99.0975,99.0975,-5.4874,50.7500,1,-1.5157
1,99.7207,99.1739,-4.8182,49.1250,1,-1.4657
1,99.1739,99.2510,-4.8246,49.1250,1,-1.4157
1,99.2510,99.4656,-4.9347,48.3750,1,-1.3657
1,99.6704,99.4656,-4.4609,45.6250,1,-1.3157
1,99.4656,99.5485,-3.8836,45.1875,1,-1.2657
1,99.5485,99.6704,-3.8957,45.6250,1,-1.2157
1,100.4074,100.4074,-3.8976,42.1250,1,-1.1657
1,101.4260,101.4260,-3.5360,42.1250,1,-1.1157
1,102.5566,101.6899,-3.5258,40.8750,1,-1.0657
1,101.6899,101.8959,-3.9367,40.4375,1,-1.0157
1,101.8959,102.5566,-4.3291,41.1875,1,-0.9657
1,102.7184,102.7184,-4.1011,39.2500,1,-0.9156
1,103.1522,103.1522,-4.0236,38.4375,1,-0.8657
1,103.7133,103.3446,-4.2729,38.4375,1,-0.8157
1,103.3446,103.7133,-4.2864,38.8750,1,-0.7657
1,104.3252,104.3252,-4.4104,35.8125,1,-0.7157
1,105.4093,105.4093,-4.4333,34.0625,1,-0.6657
1,106.0777,106.0777,-4.2799,32.3125,1,-0.6157
1,106.6819,106.6819,-4.1264,29.3750,1,-0.5657
1,108.8456,108.8456,-4.1293,29.3750,1,-0.5157
1,109.7543,109.7543,-3.8740,28.9375,1,-0.4657
1,111.2343,109.7543,-3.9002,27.4375,1,-0.4157
1,110.0033,110.0033,-3.5658,25.8125,1,-0.3657
1,109.4477,110.6920,-3.4185,25.0625,1,-0.3157
1,110.6920,110.6920,-3.1024,24.5000,1,-0.2657
1,112.1684,112.1684,-2.9492,24.5000,1,-0.2157
1,113.7296,113.7296,-2.8091,25.7500,1,-0.1657
1,116.6971,115.1026,-3.6143,25.7500,1,-0.1157
1,116.4665,116.2195,-3.6382,26.6250,1,-0.0657
1,115.1026,116.4665,-3.2567,26.4375,1,-0.0157
1,116.2195,116.4665,-3.1164,26.4375,1,0.0343
1,118.4343,117.5259,-2.9975,24.6875,1,0.0843
1,118.3242,117.5259,-2.9171,24.5000,1,0.1343
1,117.5259,117.5259,-2.7811,24.7500,1,0.1843
1,115.5261,116.8458,-2.8009,24.9375,1,0.2343
1,115.4220,116.8458,-2.7279,24.8125,1,0.2843
1,116.8458,116.8458,-2.7709,24.8125,1,0.3343
1,122.2925,121.1104,-2.6598,23.7500,1,0.3843
1,121.1104,121.4028,-3.0035,23.7500,1,0.4343
1,121.4028,122.2925,-3.4624,24.7500,1,0.4843
1,129.2890,122.6960,-3.6024,25.8125,1,0.5343
1,124.8474,123.0535,-3.1464,26.4375,1,0.5843
1,122.6960,123.0535,-3.0104,26.4375,1,0.6343
1,123.0535,123.0535,-2.6464,26.5000,1,0.6843
1,123.0257,123.0535,-2.7044,25.9375,1,0.7343
1,124.4117,124.4117,-2.8735,27.7500,1,0.7843
1,126.3492,126.3492,-3.0245,29.1875,1,0.8343
1,127.8780,127.8780,-1.9707,29.9375,1,0.8843
1,137.6017,130.8873,-1.9250,29.9375,1,0.9343
1,133.6161,132.8741,-2.1086,29.9375,1,0.9843
1,130.8873,132.8741,-2.2959,32.9375,1,1.0343
1,132.8741,131.5258,-2.2838,32.1250,1,1.0843
1,131.5258,130.8873,-2.5265,32.3125,1,1.1343
1,128.8985,129.1674,-2.6791,32.7500,1,1.1843
1,129.1674,128.9400,-2.6790,32.7500,1,1.2343
1,128.5399,128.8985,-2.3872,33.0625,1,1.2843
1,128.9400,128.9400,-1.8561,33.1250,1,1.3343
1,128.6669,128.9400,-1.6156,33.0000,1,1.3843
1,129.0639,129.0639,-1.0558,33.4375,1,1.4343
1,130.7708,130.7708,-0.8864,33.4375,1,1.4843
1,131.1496,131.1496,-1.2401,33.4375,1,1.5343
1,132.5946,131.6961,,33.3750,1,1.5843
1,131.6961,132.5946,,29.7500,1,1.6343
1,133.9665,133.0588,,31.6250,1,1.6843
1,133.3029,133.0588,,32.2500,1,1.7343
1,133.0588,133.3029,,31.0000,1,1.7843
1,132.6090,133.3029,,31.0000,1,1.8343
1,134.0052,134.0052,,31.9375,1,1.8843
1,134.9007,134.9007,,33.2500,1,1.9343
1,137.6725,136.2866,,31.1875,1,1.9843
1,140.8062,137.6725,,31.1875,1,2.0343
